mse,rmse,std_mse,std_rmse,corr,cosine,target_mean,target_sd,pred_mean,pred_sd,method,pi,n
0.19210685686493117,0.4382999622004674,0.117342810948784,0.3425533694897541,0.9420144343868908,0.9411883915565532,-0.02434131158438194,1.2795085415542622,0.028370372520387172,1.2758259268562224,raw-observation block DeepSets anchored Direct-FSM,0.07,5000
0.18806450850760717,0.4336640502827127,0.08281363672731933,0.2877735858749363,0.9582239812664485,0.9577560472860549,0.03004322276574969,1.506962666375793,0.07522425600290299,1.428351055806165,raw-observation block DeepSets anchored Direct-FSM,0.1,5000
0.28087145133060126,0.5299730666086733,0.054762503566727,0.23401389609749035,0.9810799921709011,0.9781535998083979,-0.002316446433016074,2.264707675256321,-0.154239525988698,1.9658337718480292,raw-observation block DeepSets anchored Direct-FSM,0.3,5000
0.33711024160549297,0.580611954411458,0.059702531887851205,0.24434101556605514,0.9779573826720143,0.9741787601753394,-0.026047304503102275,2.376236151209922,0.16050526627600192,2.0869512006956494,raw-observation block DeepSets anchored Direct-FSM,0.5,5000
0.3310001079199615,0.575326088335964,0.07244106478429842,0.26914877815865784,0.9711502744345376,0.963936018934234,-0.04221264567260457,2.137576444789795,0.20064643725454806,1.9655433851491577,raw-observation block DeepSets anchored Direct-FSM,0.65,5000
0.28672484826782074,0.535466944141112,0.06595711376538291,0.25682117078890304,0.9705203719639147,0.967030497624402,0.003697285622903527,2.084979764309163,0.1685065730124712,1.9396318093867235,raw-observation block DeepSets anchored Direct-FSM,0.68,5000
