step,train_loss,val_loss_raw,val_loss_ema,best_val_loss,best_step,best_source,grad_norm,learning_rate
3300,44.45524597167969,42.12384936523438,42.151356811523435,42.12384936523438,3300,raw,34.720481872558594,0.0001
3400,41.61509704589844,42.117166015625,42.13990698242188,42.117166015625,3400,raw,43.121707916259766,0.0001
3500,43.81055450439453,42.104173217773436,42.12557739257812,42.104173217773436,3500,raw,41.50595474243164,0.0001
3600,43.177459716796875,42.123795166015626,42.10700610351562,42.104173217773436,3500,raw,40.2419319152832,0.0001
3700,40.94454574584961,42.12895971679688,42.08620532226563,42.08620532226563,3700,ema,21.975370407104492,0.0001
3800,41.45865249633789,42.081231689453126,42.06051953125,42.06051953125,3800,ema,29.580007553100586,0.0001
3900,40.546470642089844,42.03217626953125,42.04301489257813,42.03217626953125,3900,raw,43.06321716308594,0.0001
4000,43.65787124633789,42.011915771484375,42.03032360839844,42.011915771484375,4000,raw,47.96812438964844,0.0001
4100,39.57685852050781,41.970103271484376,42.01743334960938,41.970103271484376,4100,raw,47.04142761230469,0.0001
4200,46.66889572143555,41.9860927734375,41.99637280273438,41.970103271484376,4100,raw,77.74987030029297,0.0001
4300,37.23107147216797,42.04574523925781,41.98475146484375,41.970103271484376,4100,raw,68.28898620605469,0.0001
4400,44.04002380371094,41.96245446777344,41.973363647460936,41.96245446777344,4400,raw,41.68764114379883,0.0001
4500,41.948486328125,41.9536455078125,41.962782470703125,41.9536455078125,4500,raw,70.20274353027344,0.0001
4600,38.012264251708984,41.940495361328125,41.94400109863281,41.940495361328125,4600,raw,51.29495620727539,0.0001
4700,40.48770523071289,41.930764526367184,41.93140869140625,41.930764526367184,4700,raw,29.36619758605957,0.0001
4800,43.337562561035156,41.8876943359375,41.91517358398438,41.8876943359375,4800,raw,38.797203063964844,0.0001
4900,43.808494567871094,41.869054931640626,41.89697705078125,41.869054931640626,4900,raw,40.223228454589844,0.0001
5000,42.15611267089844,41.84573767089844,41.88462939453125,41.84573767089844,5000,raw,42.041385650634766,0.0001
5100,45.90373229980469,41.87216455078125,41.86423571777344,41.84573767089844,5000,raw,10.862105369567871,0.0001
5200,41.115478515625,41.80464892578125,41.84840356445312,41.80464892578125,5200,raw,47.374717712402344,0.0001
5300,44.00640869140625,41.771528076171876,41.82647351074219,41.771528076171876,5300,raw,47.56205368041992,0.0001
5400,41.972740173339844,41.73949975585938,41.797771240234376,41.73949975585938,5400,raw,53.550819396972656,0.0001
5500,41.799560546875,41.77374450683594,41.77420678710938,41.73949975585938,5400,raw,62.16326904296875,0.0001
5600,38.24197769165039,41.8250107421875,41.757941162109375,41.73949975585938,5400,raw,32.3745002746582,0.0001
5700,39.38222885131836,41.747775634765624,41.742580322265624,41.73949975585938,5400,raw,44.12358474731445,0.0001
5800,44.478755950927734,41.76648706054687,41.72929272460937,41.72929272460937,5800,ema,185.13722229003906,0.0001
5900,38.125,41.73523168945312,41.71349536132813,41.71349536132813,5900,ema,21.374412536621094,0.0001
6000,46.59900665283203,41.664353393554684,41.69826416015625,41.664353393554684,6000,raw,63.66979217529297,0.0001
6100,38.11838912963867,41.887342651367184,41.6817734375,41.664353393554684,6000,raw,79.86473846435547,0.0001
6200,42.81109619140625,41.64960632324219,41.663227294921874,41.64960632324219,6200,raw,62.74808883666992,0.0001
6300,37.72260284423828,41.61910693359375,41.64758129882812,41.61910693359375,6300,raw,18.58758544921875,0.0001
6400,43.06119155883789,41.671363647460936,41.63326623535156,41.61910693359375,6300,raw,39.10045623779297,0.0001
6500,41.36091232299805,41.634857421875,41.626785400390624,41.61910693359375,6300,raw,30.655052185058594,0.0001
6600,47.64901351928711,41.59662377929688,41.61049621582031,41.59662377929688,6600,raw,25.83458709716797,0.0001
6700,42.281532287597656,41.62973461914063,41.60245581054688,41.59662377929688,6600,raw,54.498531341552734,0.0001
6800,42.06068420410156,41.74816381835937,41.59144396972656,41.59144396972656,6800,ema,72.39859771728516,0.0001
6900,45.82396697998047,41.70884765625,41.58350537109375,41.58350537109375,6900,ema,43.61868667602539,0.0001
7000,41.50328826904297,41.554934326171875,41.56974047851563,41.554934326171875,7000,raw,67.9288330078125,0.0001
7100,41.686302185058594,41.75375610351563,41.55715991210938,41.554934326171875,7000,raw,51.35565948486328,0.0001
7200,43.40106201171875,41.55023559570313,41.544664184570316,41.544664184570316,7200,ema,56.95924758911133,0.0001
7300,37.6667366027832,41.53233178710938,41.531861328125,41.531861328125,7300,ema,81.18441772460938,0.0001
7400,40.999542236328125,41.549286254882816,41.52405700683594,41.52405700683594,7400,ema,161.65829467773438,0.0001
7500,38.549686431884766,41.5258837890625,41.5178623046875,41.5178623046875,7500,ema,24.507387161254883,0.0001
7600,37.54130554199219,41.57876086425781,41.51741870117188,41.51741870117188,7600,ema,52.46797561645508,0.0001
7700,38.162330627441406,41.53634741210937,41.51489953613281,41.51489953613281,7700,ema,81.6103515625,0.0001
7800,43.04073715209961,41.61903161621094,41.504352783203124,41.504352783203124,7800,ema,152.64105224609375,0.0001
7900,42.234561920166016,41.52028076171875,41.50087280273438,41.50087280273438,7900,ema,72.11502838134766,0.0001
8000,43.09669876098633,41.52308654785156,41.500596801757816,41.500596801757816,8000,ema,40.5594482421875,0.0001
8100,39.7374382019043,41.488151000976565,41.49796130371094,41.488151000976565,8100,raw,26.647106170654297,0.0001
8200,42.59159851074219,41.5239296875,41.4931220703125,41.488151000976565,8100,raw,40.82831573486328,0.0001
8300,40.83399200439453,41.55630749511719,41.4908125,41.488151000976565,8100,raw,67.67791748046875,0.0001
8400,42.648399353027344,41.47881091308594,41.48213342285156,41.47881091308594,8400,raw,45.36757278442383,0.0001
8500,42.83326721191406,41.51050158691406,41.47807348632813,41.47807348632813,8500,ema,26.204896926879883,0.0001
8600,43.19144058227539,41.62734313964844,41.47064611816406,41.47064611816406,8600,ema,41.80994415283203,0.0001
8700,41.38541030883789,41.519548828125,41.47095825195313,41.47064611816406,8600,ema,65.8452377319336,0.0001
8800,42.62724304199219,41.45497998046875,41.47427624511719,41.45497998046875,8800,raw,85.3436508178711,0.0001
8900,43.697242736816406,41.50916162109375,41.46751220703125,41.45497998046875,8800,raw,74.81536865234375,0.0001
9000,42.489933013916016,41.509766845703126,41.4684365234375,41.45497998046875,8800,raw,69.3392333984375,0.0001
9100,40.590694427490234,41.4458681640625,41.448796264648436,41.4458681640625,9100,raw,68.00682830810547,0.0001
9200,41.57920455932617,41.45678735351562,41.44397351074219,41.44397351074219,9200,ema,44.38469696044922,0.0001
9300,38.133087158203125,41.45994970703125,41.44298486328125,41.44298486328125,9300,ema,46.645381927490234,0.0001
9400,42.627647399902344,41.44214306640625,41.44184448242188,41.44184448242188,9400,ema,69.8100357055664,0.0001
9500,48.25110626220703,41.496956298828124,41.4339248046875,41.4339248046875,9500,ema,115.27244567871094,0.0001
9600,45.65591049194336,41.496172119140624,41.43615087890625,41.4339248046875,9500,ema,80.35855865478516,0.0001
9700,43.467777252197266,41.457659423828126,41.43258178710938,41.43258178710938,9700,ema,68.22097778320312,0.0001
9800,40.738441467285156,41.44308911132813,41.42351013183594,41.42351013183594,9800,ema,93.9201889038086,0.0001
9900,41.526885986328125,41.41245874023438,41.43579150390625,41.41245874023438,9900,raw,26.400104522705078,0.0001
10000,43.479736328125,41.474852783203126,41.43353247070313,41.41245874023438,9900,raw,115.10326385498047,0.0001
10100,44.82825469970703,41.41563464355469,41.42444555664063,41.41245874023438,9900,raw,35.37837600708008,0.0001
10200,43.84119415283203,41.468895263671875,41.40963525390625,41.40963525390625,10200,ema,51.99821472167969,0.0001
10300,42.369117736816406,41.42927514648437,41.40825524902344,41.40825524902344,10300,ema,129.44007873535156,0.0001
10400,35.640499114990234,41.50687109375,41.40934558105469,41.40825524902344,10300,ema,73.65682220458984,0.0001
10500,42.04639434814453,41.407625,41.4112275390625,41.407625,10500,raw,45.29767608642578,0.0001
10600,39.38653564453125,41.46544287109375,41.41464916992187,41.407625,10500,raw,84.20071411132812,0.0001
10700,37.776206970214844,41.53549975585938,41.41839965820313,41.407625,10500,raw,32.169979095458984,0.0001
10800,43.234153747558594,41.40005432128906,41.41157421875,41.40005432128906,10800,raw,66.90483856201172,0.0001
10900,42.26978302001953,41.431088989257816,41.398046264648436,41.398046264648436,10900,ema,19.826385498046875,0.0001
11000,43.005126953125,41.445529541015624,41.39030334472656,41.39030334472656,11000,ema,108.38965606689453,0.0001
11100,45.17035675048828,41.361755859375,41.377730834960936,41.361755859375,11100,raw,71.47911071777344,0.0001
11200,42.185340881347656,41.346689453125,41.376044921875,41.346689453125,11200,raw,73.48694610595703,0.0001
11300,39.56063461303711,41.390131713867184,41.3679140625,41.346689453125,11200,raw,65.18194580078125,0.0001
11400,38.507930755615234,41.34486547851562,41.36027392578125,41.34486547851562,11400,raw,29.823793411254883,0.0001
11500,40.80265426635742,41.363470458984374,41.3581748046875,41.34486547851562,11400,raw,101.29026794433594,0.0001
11600,41.99931335449219,41.46816015625,41.353714111328124,41.34486547851562,11400,raw,69.77123260498047,0.0001
11700,38.00525665283203,41.34966674804687,41.340578491210934,41.340578491210934,11700,ema,51.61697006225586,0.0001
11800,36.99771499633789,41.3455078125,41.33099462890625,41.33099462890625,11800,ema,33.57744216918945,0.0001
11900,46.78407287597656,41.37508325195312,41.33554174804687,41.33099462890625,11800,ema,89.94281768798828,0.0001
12000,39.9871940612793,41.38774267578125,41.32957849121094,41.32957849121094,12000,ema,36.86788558959961,0.0001
12100,42.834388732910156,41.27466137695313,41.315591796875,41.27466137695313,12100,raw,20.174739837646484,0.0001
12200,41.363189697265625,41.2982880859375,41.301895629882814,41.27466137695313,12100,raw,70.92466735839844,0.0001
12300,40.852394104003906,41.2841875,41.28212719726562,41.27466137695313,12100,raw,43.0618782043457,0.0001
12400,41.83088302612305,41.31135205078125,41.27544958496094,41.27466137695313,12100,raw,78.80619812011719,0.0001
12500,38.844730377197266,41.22208642578125,41.26251611328125,41.22208642578125,12500,raw,38.4475212097168,0.0001
12600,40.87761306762695,41.28564501953125,41.24851623535156,41.22208642578125,12500,raw,56.670654296875,0.0001
12700,41.266502380371094,41.2090205078125,41.23863610839844,41.2090205078125,12700,raw,81.44992065429688,0.0001
12800,38.98908615112305,41.251013671875,41.227730224609374,41.2090205078125,12700,raw,43.877952575683594,0.0001
12900,42.23417663574219,41.19342236328125,41.222374267578125,41.19342236328125,12900,raw,56.77499008178711,0.0001
13000,38.063377380371094,41.232483764648435,41.20913562011719,41.19342236328125,12900,raw,97.55518341064453,0.0001
13100,43.8184814453125,41.295346069335935,41.20302563476562,41.19342236328125,12900,raw,95.15703582763672,0.0001
13200,46.554222106933594,41.18263037109375,41.18823754882813,41.18263037109375,13200,raw,67.63007354736328,0.0001
13300,39.87567138671875,41.17045434570313,41.16667944335938,41.16667944335938,13300,ema,65.68510437011719,0.0001
13400,49.91253662109375,41.10947216796875,41.14064514160156,41.10947216796875,13400,raw,43.43891906738281,0.0001
13500,38.12812805175781,41.078513671875,41.12163818359375,41.078513671875,13500,raw,30.135482788085938,0.0001
13600,37.86783981323242,41.08650903320312,41.10038671875,41.078513671875,13500,raw,30.76595687866211,0.0001
13700,39.47515869140625,41.07086596679687,41.090710327148436,41.07086596679687,13700,raw,38.342933654785156,0.0001
13800,41.28572082519531,41.06018078613281,41.072547607421875,41.06018078613281,13800,raw,63.02974319458008,0.0001
13900,42.35818862915039,41.10258947753906,41.05443395996094,41.05443395996094,13900,ema,76.459716796875,0.0001
14000,41.10132598876953,40.97420654296875,41.02967211914063,40.97420654296875,14000,raw,72.14785766601562,0.0001
14100,42.00966262817383,41.13560522460938,41.00366467285156,40.97420654296875,14000,raw,31.628705978393555,0.0001
14200,44.38922882080078,41.102255249023436,40.983474975585935,40.97420654296875,14000,raw,59.81058120727539,0.0001
14300,38.40153503417969,40.963646118164064,40.971813598632814,40.963646118164064,14300,raw,21.36783790588379,0.0001
14400,43.230445861816406,41.05728991699219,40.93854821777344,40.93854821777344,14400,ema,28.685802459716797,0.0001
14500,41.47193908691406,40.9052373046875,40.909870727539065,40.9052373046875,14500,raw,24.171695709228516,0.0001
14600,42.7652702331543,40.9809990234375,40.89765539550781,40.89765539550781,14600,ema,63.72182846069336,0.0001
14700,38.50102233886719,40.8074501953125,40.855967407226565,40.8074501953125,14700,raw,60.3529167175293,0.0001
14800,43.389259338378906,40.78084838867188,40.82648815917969,40.78084838867188,14800,raw,90.0820541381836,0.0001
14900,43.67244338989258,40.863794921875,40.80719140625,40.78084838867188,14800,raw,29.54128074645996,0.0001
15000,41.180118560791016,40.70917260742188,40.781635498046874,40.70917260742188,15000,raw,70.331298828125,0.0001
15100,45.26191711425781,40.71614770507812,40.74376342773437,40.70917260742188,15000,raw,16.501815795898438,0.0001
15200,38.06271743774414,40.716320556640625,40.713373046875,40.70917260742188,15000,raw,44.04536056518555,0.0001
15300,41.598419189453125,40.6462119140625,40.68500720214844,40.6462119140625,15300,raw,68.619873046875,0.0001
15400,43.03602600097656,40.617047607421874,40.65284924316406,40.617047607421874,15400,raw,52.882102966308594,0.0001
15500,46.31795120239258,40.585055908203124,40.6245771484375,40.585055908203124,15500,raw,47.45988845825195,0.0001
15600,39.42121887207031,40.5274794921875,40.59035583496094,40.5274794921875,15600,raw,44.974735260009766,0.0001
15700,39.16429138183594,40.7448369140625,40.5570498046875,40.5274794921875,15600,raw,75.40553283691406,0.0001
15800,39.740909576416016,40.46492163085937,40.52589233398437,40.46492163085937,15800,raw,28.783695220947266,0.0001
15900,43.57011032104492,40.47489074707031,40.50333264160156,40.46492163085937,15800,raw,57.34708786010742,0.0001
16000,37.15348815917969,40.43273181152344,40.468103271484374,40.43273181152344,16000,raw,66.45763397216797,0.0001
16100,39.890689849853516,40.414583984375,40.4332958984375,40.414583984375,16100,raw,43.258060455322266,0.0001
16200,44.94525146484375,40.554821899414065,40.402997680664065,40.402997680664065,16200,ema,64.96792602539062,0.0001
16300,43.860992431640625,40.375303955078124,40.36998999023437,40.36998999023437,16300,ema,70.82770538330078,0.0001
16400,42.504966735839844,40.27638220214844,40.338300170898435,40.27638220214844,16400,raw,46.994388580322266,0.0001
16500,41.81822204589844,40.27761059570312,40.310453125,40.27638220214844,16400,raw,38.90538787841797,0.0001
16600,40.921653747558594,40.31959155273437,40.29917224121094,40.27638220214844,16400,raw,89.00787353515625,0.0001
16700,45.2177734375,40.243582763671874,40.27586279296875,40.243582763671874,16700,raw,32.548255920410156,0.0001
16800,40.08913040161133,40.218059326171876,40.249649291992185,40.218059326171876,16800,raw,70.50039672851562,0.0001
16900,43.89442443847656,40.3381728515625,40.228690307617185,40.218059326171876,16800,raw,114.74951171875,0.0001
17000,42.42168426513672,40.26807470703125,40.19192065429687,40.19192065429687,17000,ema,91.555908203125,0.0001
17100,39.857208251953125,40.139251708984375,40.169053833007816,40.139251708984375,17100,raw,32.137393951416016,0.0001
17200,41.737239837646484,40.18139013671875,40.14644787597656,40.139251708984375,17100,raw,46.94316482543945,0.0001
17300,40.02399444580078,40.16812060546875,40.125483642578125,40.125483642578125,17300,ema,54.341861724853516,0.0001
17400,42.44950866699219,40.237908813476565,40.10700720214844,40.10700720214844,17400,ema,35.98546600341797,0.0001
17500,40.579986572265625,40.081531005859375,40.0864599609375,40.081531005859375,17500,raw,11.309548377990723,0.0001
17600,36.68062973022461,40.03958349609375,40.0669267578125,40.03958349609375,17600,raw,61.15781021118164,0.0001
17700,41.88954162597656,40.05433215332031,40.05777270507812,40.03958349609375,17600,raw,19.17409324645996,0.0001
17800,41.614540100097656,40.09894775390625,40.04341662597656,40.03958349609375,17600,raw,63.07366180419922,0.0001
17900,41.643009185791016,40.08758935546875,40.01954809570312,40.01954809570312,17900,ema,57.390296936035156,0.0001
18000,40.65749740600586,40.1018017578125,40.00387890625,40.00387890625,18000,ema,17.058151245117188,0.0001
18100,40.40434265136719,40.04719482421875,39.98819799804688,39.98819799804688,18100,ema,22.72710418701172,0.0001
18200,38.401405334472656,39.9965009765625,39.971797119140625,39.971797119140625,18200,ema,43.214046478271484,0.0001
18300,42.74666213989258,40.06841162109375,39.96745678710938,39.96745678710938,18300,ema,15.880027770996094,0.0001
18400,38.399742126464844,40.03817602539063,39.957870361328126,39.957870361328126,18400,ema,19.202489852905273,0.0001
18500,40.52766036987305,39.94984399414062,39.9417548828125,39.9417548828125,18500,ema,53.47602844238281,0.0001
18600,40.756591796875,40.013548706054685,39.93380078125,39.93380078125,18600,ema,55.842376708984375,0.0001
18700,35.64691925048828,39.89326391601563,39.92585498046875,39.89326391601563,18700,raw,89.07695007324219,0.0001
18800,39.170082092285156,40.1224091796875,39.91109033203125,39.89326391601563,18700,raw,31.3553409576416,0.0001
18900,44.23029708862305,39.900280517578125,39.90031713867187,39.89326391601563,18700,raw,89.56721496582031,0.0001
19000,40.20296096801758,39.90470654296875,39.89633459472656,39.89326391601563,18700,raw,19.11538314819336,0.0001
19100,42.39554214477539,39.92188635253906,39.90389379882812,39.89326391601563,18700,raw,74.65975189208984,0.0001
19200,40.165679931640625,39.94377038574219,39.90147778320313,39.89326391601563,18700,raw,17.0528564453125,0.0001
19300,36.060462951660156,40.10121826171875,39.89088134765625,39.89088134765625,19300,ema,37.6651611328125,0.0001
19400,37.035438537597656,39.99439892578125,39.894708984375,39.89088134765625,19300,ema,35.45649337768555,0.0001
19500,40.22903823852539,39.88620971679688,39.883077758789064,39.883077758789064,19500,ema,58.32242965698242,0.0001
19600,41.70262145996094,39.92316931152344,39.8865615234375,39.883077758789064,19500,ema,103.33753967285156,0.0001
19700,40.918521881103516,39.86369030761719,39.88190063476563,39.86369030761719,19700,raw,53.79180908203125,0.0001
19800,41.24110412597656,39.8997705078125,39.884426025390624,39.86369030761719,19700,raw,35.387271881103516,0.0001
19900,34.43179702758789,39.88450708007812,39.878015625,39.86369030761719,19700,raw,36.133140563964844,0.0001
20000,44.98890686035156,39.88376293945313,39.876785888671876,39.86369030761719,19700,raw,127.0194320678711,0.0001
