step,train_loss,val_loss_raw,val_loss_ema,best_val_loss,best_step,best_source,grad_norm,learning_rate
5100,16.856090545654297,27.828792358398438,27.259482055664062,23.63830712890625,1700,raw,43.98122787475586,0.0001
5200,16.40718650817871,28.14754040527344,27.4971328125,23.63830712890625,1700,raw,44.57002639770508,0.0001
5300,15.33769416809082,28.274762451171874,27.72612030029297,23.63830712890625,1700,raw,45.79387664794922,0.0001
5400,15.422101974487305,28.502923583984376,27.941247741699218,23.63830712890625,1700,raw,47.43600082397461,0.0001
5500,15.92848014831543,28.620775268554688,28.14972314453125,23.63830712890625,1700,raw,46.93094253540039,0.0001
5600,14.03507137298584,28.9451826171875,28.35132556152344,23.63830712890625,1700,raw,44.28518295288086,0.0001
5700,14.265396118164062,29.050776733398436,28.545999389648436,23.63830712890625,1700,raw,47.2719612121582,0.0001
5800,15.276525497436523,29.387870727539063,28.754017822265624,23.63830712890625,1700,raw,49.11274719238281,0.0001
5900,14.32923698425293,29.552843383789064,28.97955139160156,23.63830712890625,1700,raw,47.999420166015625,0.0001
6000,14.447013854980469,29.729495239257812,29.186776245117187,23.63830712890625,1700,raw,49.54851150512695,0.0001
6100,13.690962791442871,29.855159301757812,29.374650756835937,23.63830712890625,1700,raw,46.10419845581055,0.0001
6200,13.871999740600586,30.018895751953124,29.555598754882812,23.63830712890625,1700,raw,48.98218536376953,0.0001
6300,13.833085060119629,30.129372924804688,29.699455810546876,23.63830712890625,1700,raw,48.19944381713867,0.0001
6400,15.072992324829102,30.25972399902344,29.847298095703124,23.63830712890625,1700,raw,51.40906524658203,0.0001
6500,14.255037307739258,30.496145874023437,30.005465942382813,23.63830712890625,1700,raw,54.41480255126953,0.0001
6600,15.301928520202637,30.671540405273436,30.179937377929686,23.63830712890625,1700,raw,52.401668548583984,0.0001
6700,14.535367012023926,30.888646240234376,30.35989660644531,23.63830712890625,1700,raw,52.58714294433594,0.0001
6800,14.151626586914062,31.08420373535156,30.54044873046875,23.63830712890625,1700,raw,56.29891586303711,0.0001
6900,15.404970169067383,31.179603271484375,30.707378540039063,23.63830712890625,1700,raw,55.01792907714844,0.0001
7000,13.216581344604492,31.427461181640624,30.884759887695314,23.63830712890625,1700,raw,58.42702865600586,0.0001
7100,12.713598251342773,31.530271240234374,31.105876831054687,23.63830712890625,1700,raw,53.18052673339844,0.0001
7200,13.63197135925293,31.546487426757814,31.251105346679687,23.63830712890625,1700,raw,57.650150299072266,0.0001
7300,12.732357025146484,31.753796264648436,31.37002087402344,23.63830712890625,1700,raw,50.9271240234375,0.0001
7400,13.577049255371094,32.07532336425781,31.52750305175781,23.63830712890625,1700,raw,59.06013488769531,0.0001
7500,11.515632629394531,32.0774853515625,31.67501025390625,23.63830712890625,1700,raw,52.40333938598633,0.0001
7600,12.623886108398438,32.17313024902344,31.80885241699219,23.63830712890625,1700,raw,55.928611755371094,0.0001
7700,11.582419395446777,32.411526123046876,31.926224731445313,23.63830712890625,1700,raw,53.47737121582031,0.0001
7800,12.941642761230469,32.49929248046875,32.071671875,23.63830712890625,1700,raw,57.92881774902344,0.0001
7900,12.804618835449219,32.70495703125,32.233959594726564,23.63830712890625,1700,raw,51.909881591796875,0.0001
8000,12.779224395751953,32.85757336425781,32.369805419921875,23.63830712890625,1700,raw,57.24191665649414,0.0001
8100,12.095344543457031,32.916552734375,32.53520703125,23.63830712890625,1700,raw,53.82047653198242,0.0001
8200,12.429738998413086,33.136860473632815,32.68671606445312,23.63830712890625,1700,raw,55.141197204589844,0.0001
8300,11.82365608215332,33.27773559570313,32.84161743164063,23.63830712890625,1700,raw,56.3304443359375,0.0001
8400,12.44498062133789,33.49436767578125,33.006999267578124,23.63830712890625,1700,raw,54.64796447753906,0.0001
8500,13.800837516784668,33.523031860351566,33.13118408203125,23.63830712890625,1700,raw,62.207763671875,0.0001
8600,14.073989868164062,33.72807006835937,33.26680651855469,23.63830712890625,1700,raw,61.57452392578125,0.0001
8700,12.345937728881836,33.84861364746094,33.412185546875,23.63830712890625,1700,raw,57.97123336791992,0.0001
8800,13.589007377624512,34.005740112304686,33.55131396484375,23.63830712890625,1700,raw,64.32361602783203,0.0001
8900,12.296890258789062,34.082478515625,33.682773193359374,23.63830712890625,1700,raw,59.166847229003906,0.0001
9000,12.293102264404297,34.115978515625,33.77704443359375,23.63830712890625,1700,raw,55.00345230102539,0.0001
9100,11.224830627441406,34.37514208984375,33.895972534179684,23.63830712890625,1700,raw,55.06135940551758,0.0001
9200,11.176431655883789,34.537541625976566,34.054629272460936,23.63830712890625,1700,raw,56.81154251098633,0.0001
9300,10.778165817260742,34.58327111816406,34.200753051757815,23.63830712890625,1700,raw,57.1635856628418,0.0001
9400,12.213062286376953,34.818234375,34.34593005371094,23.63830712890625,1700,raw,60.67264938354492,0.0001
9500,11.693832397460938,34.924191650390625,34.484381103515624,23.63830712890625,1700,raw,59.45753860473633,0.0001
9600,11.072227478027344,35.111778198242185,34.6502001953125,23.63830712890625,1700,raw,57.9260139465332,0.0001
9700,11.829748153686523,35.19039208984375,34.78715551757813,23.63830712890625,1700,raw,60.771976470947266,0.0001
9800,11.130958557128906,35.393925415039064,34.90994897460938,23.63830712890625,1700,raw,57.853782653808594,0.0001
9900,11.250862121582031,35.4516318359375,35.04896704101562,23.63830712890625,1700,raw,58.31436538696289,0.0001
10000,11.54442024230957,35.55568041992188,35.15664428710937,23.63830712890625,1700,raw,56.8139533996582,0.0001
10100,10.998954772949219,35.665037109375,35.283139282226564,23.63830712890625,1700,raw,61.19398880004883,9.997779521645793e-05
10200,10.268021583557129,35.877322021484375,35.40683618164063,23.63830712890625,1700,raw,60.36568069458008,9.991120277927223e-05
10300,10.993654251098633,36.1032099609375,35.611099365234374,23.63830712890625,1700,raw,62.69303512573242,9.980028840713861e-05
10400,11.446062088012695,36.14820239257813,35.75994482421875,23.63830712890625,1700,raw,58.16090393066406,9.964516155915151e-05
10500,9.965205192565918,36.327234497070314,35.87942358398438,23.63830712890625,1700,raw,57.51659393310547,9.94459753267812e-05
10600,11.551370620727539,36.35927087402344,36.01883020019531,23.63830712890625,1700,raw,64.39775085449219,9.920292628279099e-05
10700,11.488000869750977,36.6009091796875,36.14485437011719,23.63830712890625,1700,raw,61.79978942871094,9.891625428724363e-05
10800,9.96861457824707,36.786755859375,36.284990478515624,23.63830712890625,1700,raw,58.14511489868164,9.858624225078841e-05
10900,10.857261657714844,36.91674133300781,36.443055419921876,23.63830712890625,1700,raw,60.31544494628906,9.821321585546244e-05
11000,11.240920066833496,36.93089147949219,36.552713256835936,23.63830712890625,1700,raw,64.36473083496094,9.779754323328192e-05
11100,10.671897888183594,36.98177502441406,36.66137915039062,23.63830712890625,1700,raw,63.745731353759766,9.733963460294015e-05
11200,10.60584831237793,37.158020751953124,36.78778234863281,23.63830712890625,1700,raw,57.42481994628906,9.683994186497132e-05
11300,10.247978210449219,37.22814624023437,36.904948608398435,23.63830712890625,1700,raw,60.614253997802734,9.629895815577916e-05
11400,9.920297622680664,37.46911791992188,37.03314074707031,23.63830712890625,1700,raw,61.26551818847656,9.571721736097089e-05
11500,10.319753646850586,37.43530480957031,37.11547302246094,23.63830712890625,1700,raw,58.58536148071289,9.509529358847655e-05
11600,11.095223426818848,37.53765734863281,37.18226806640625,23.63830712890625,1700,raw,65.16666412353516,9.443380060197387e-05
11700,9.657052040100098,37.70681640625,37.31140576171875,23.63830712890625,1700,raw,58.675567626953125,9.373339121517747e-05
11800,9.942811012268066,37.86617333984375,37.43181689453125,23.63830712890625,1700,raw,61.663421630859375,9.299475664759069e-05
11900,9.764874458312988,37.783607299804686,37.53199389648437,23.63830712890625,1700,raw,59.64302062988281,9.221862584235528e-05
12000,10.55227279663086,38.1197119140625,37.65449243164063,23.63830712890625,1700,raw,61.456729888916016,9.140576474687264e-05
12100,11.963438034057617,38.178302978515624,37.79009130859375,23.63830712890625,1700,raw,68.34581756591797,9.055697555690608e-05
12200,10.74691390991211,38.28570593261719,37.91699633789062,23.63830712890625,1700,raw,61.90814971923828,8.967309592491052e-05
12300,10.06741714477539,38.28253662109375,37.995223754882815,23.63830712890625,1700,raw,64.16413116455078,8.875499813337069e-05
12400,10.411364555358887,38.3647548828125,38.08172021484375,23.63830712890625,1700,raw,59.148685455322266,8.780358823396352e-05
12500,9.779905319213867,38.5892353515625,38.213280395507816,23.63830712890625,1700,raw,61.70399475097656,8.681980515339464e-05
12600,9.231536865234375,38.72019384765625,38.31791796875,23.63830712890625,1700,raw,59.5251350402832,8.5804619766791e-05
12700,9.755082130432129,38.828856567382815,38.44076025390625,23.63830712890625,1700,raw,61.8929328918457,8.475903393956434e-05
12800,8.840385437011719,38.96338854980469,38.540973876953124,23.63830712890625,1700,raw,59.70820236206055,8.368407953869104e-05
12900,9.766792297363281,39.09061389160156,38.65363513183594,23.63830712890625,1700,raw,61.89632034301758,8.258081741438395e-05
13000,9.147241592407227,39.0722548828125,38.738749755859374,23.63830712890625,1700,raw,61.070411682128906,8.14503363531613e-05
13100,10.586836814880371,39.17854541015625,38.81381848144531,23.63830712890625,1700,raw,65.32698822021484,8.029375200334588e-05
13200,10.522838592529297,39.29274096679688,38.9098203125,23.63830712890625,1700,raw,66.16446685791016,7.911220577405484e-05
13300,9.364527702331543,39.39004931640625,39.03581433105469,23.63830712890625,1700,raw,62.15227127075195,7.790686370876671e-05
13400,9.472127914428711,39.37045690917969,39.111707885742184,23.63830712890625,1700,raw,64.22486877441406,7.667891533457719e-05
13500,9.752349853515625,39.5769248046875,39.234344482421875,23.63830712890625,1700,raw,62.61518478393555,7.542957248827961e-05
13600,9.712055206298828,39.80927734375,39.3570302734375,23.63830712890625,1700,raw,60.488487243652344,7.416006812042828e-05
13700,10.354012489318848,39.746218505859375,39.48721020507813,23.63830712890625,1700,raw,68.06423950195312,7.287165507856512e-05
13800,10.163885116577148,39.78534118652344,39.54951440429687,23.63830712890625,1700,raw,62.937828063964844,7.156560487081053e-05
13900,9.653095245361328,39.7523037109375,39.60071350097656,23.63830712890625,1700,raw,61.62899398803711,7.024320641103812e-05
14000,8.286266326904297,39.910997192382816,39.67542468261719,23.63830712890625,1700,raw,57.79733657836914,6.890576474687263e-05
14100,9.635854721069336,40.0102333984375,39.76359240722656,23.63830712890625,1700,raw,60.641395568847656,6.755459977176533e-05
14200,9.637755393981934,40.093697509765626,39.86173681640625,23.63830712890625,1700,raw,66.1208724975586,6.619104492241848e-05
14300,9.909811019897461,40.23659118652344,39.92466015625,23.63830712890625,1700,raw,65.92333221435547,6.481644586284442e-05
14400,10.09296989440918,40.15130810546875,39.999284912109374,23.63830712890625,1700,raw,62.9854736328125,6.343215915635762e-05
14500,9.099577903747559,40.139127807617186,40.0288623046875,23.63830712890625,1700,raw,62.709407806396484,6.203955092681039e-05
14600,9.64201545715332,40.36412939453125,40.08350244140625,23.63830712890625,1700,raw,65.1886978149414,6.06399955103937e-05
14700,9.153596878051758,40.413904541015626,40.161732421875,23.63830712890625,1700,raw,60.141517639160156,5.923487409933316e-05
14800,8.309706687927246,40.569976684570314,40.263310424804686,23.63830712890625,1700,raw,59.918060302734375,5.782557337881911e-05
14900,10.39312744140625,40.61085607910156,40.34776171875,23.63830712890625,1700,raw,66.63707733154297,5.641348415851577e-05
15000,9.679571151733398,40.7091357421875,40.43453100585938,23.63830712890625,1700,raw,63.51543045043945,5.500000000000001e-05
15100,10.132359504699707,40.7108193359375,40.51439794921875,23.63830712890625,1700,raw,65.13321685791016,5.358651584148423e-05
15200,8.719614028930664,40.837345825195314,40.58042102050781,23.63830712890625,1700,raw,61.01133728027344,5.2174426621180906e-05
15300,8.635209083557129,40.8315615234375,40.65702868652344,23.63830712890625,1700,raw,63.50615310668945,5.076512590066685e-05
15400,9.627334594726562,40.92866284179688,40.732505859375,23.63830712890625,1700,raw,63.9739990234375,4.936000448960631e-05
15500,9.93075180053711,40.831042724609375,40.7545732421875,23.63830712890625,1700,raw,67.67508697509766,4.7960449073189606e-05
15600,8.782512664794922,40.97244702148438,40.8268994140625,23.63830712890625,1700,raw,60.87411117553711,4.6567840843642384e-05
15700,8.719026565551758,41.0133544921875,40.871719970703126,23.63830712890625,1700,raw,61.123756408691406,4.5183554137155606e-05
15800,8.22368335723877,41.10268383789062,40.91727514648438,23.63830712890625,1700,raw,62.24384689331055,4.380895507758155e-05
15900,9.444293975830078,41.14803637695312,40.970193359375,23.63830712890625,1700,raw,65.0163803100586,4.2445400228234686e-05
16000,8.647500991821289,41.2580458984375,41.0285556640625,23.63830712890625,1700,raw,61.48713302612305,4.109423525312738e-05
16100,8.786377906799316,41.33116650390625,41.117913452148436,23.63830712890625,1700,raw,62.24122619628906,3.9756793588961896e-05
16200,8.687578201293945,41.216995483398435,41.153394897460934,23.63830712890625,1700,raw,63.626094818115234,3.843439512918949e-05
16300,9.667957305908203,41.33780786132812,41.17723681640625,23.63830712890625,1700,raw,66.20391082763672,3.712834492143488e-05
16400,8.284246444702148,41.40564526367187,41.225385009765624,23.63830712890625,1700,raw,56.51520919799805,3.583993187957173e-05
16500,8.8383150100708,41.40579357910156,41.27257727050781,23.63830712890625,1700,raw,65.27506256103516,3.45704275117204e-05
16600,9.142912864685059,41.42078161621094,41.31269946289063,23.63830712890625,1700,raw,63.50821304321289,3.3321084665422807e-05
16700,8.760120391845703,41.461282104492184,41.36001684570312,23.63830712890625,1700,raw,65.154296875,3.2093136291233296e-05
16800,7.9410858154296875,41.56215405273438,41.40151684570313,23.63830712890625,1700,raw,61.102725982666016,3.088779422594514e-05
16900,8.872937202453613,41.55592712402344,41.43390771484375,23.63830712890625,1700,raw,63.32779312133789,2.9706247996654137e-05
17000,9.058743476867676,41.622310180664066,41.47112475585938,23.63830712890625,1700,raw,61.849491119384766,2.854966364683872e-05
17100,7.866879463195801,41.612974609375,41.50679443359375,23.63830712890625,1700,raw,57.94931411743164,2.741918258561607e-05
17200,8.398916244506836,41.65611291503906,41.540232177734374,23.63830712890625,1700,raw,62.0141716003418,2.6315920461308964e-05
17300,9.781993865966797,41.731716552734376,41.5933330078125,23.63830712890625,1700,raw,65.36831665039062,2.5240966060435677e-05
17400,8.72391128540039,41.780239501953126,41.65078784179688,23.63830712890625,1700,raw,63.905052185058594,2.4195380233209008e-05
17500,8.759566307067871,41.7381748046875,41.69055688476563,23.63830712890625,1700,raw,62.06305694580078,2.3180194846605367e-05
17600,8.2310152053833,41.8158505859375,41.713211669921876,23.63830712890625,1700,raw,60.192840576171875,2.219641176603649e-05
17700,9.227096557617188,41.83094775390625,41.74045275878906,23.63830712890625,1700,raw,64.80155944824219,2.1245001866629322e-05
17800,8.539306640625,41.86951477050781,41.76943603515625,23.63830712890625,1700,raw,60.080562591552734,2.0326904075089492e-05
17900,8.505062103271484,41.87596142578125,41.801741943359374,23.63830712890625,1700,raw,64.96477508544922,1.944302444309393e-05
18000,8.52850341796875,41.89572973632813,41.824285888671874,23.63830712890625,1700,raw,63.34080123901367,1.8594235253127375e-05
18100,8.259145736694336,41.95942150878906,41.858732177734375,23.63830712890625,1700,raw,61.56080627441406,1.7781374157644715e-05
18200,8.809671401977539,41.91198181152344,41.87050244140625,23.63830712890625,1700,raw,62.66654968261719,1.7005243352409334e-05
18300,8.89207649230957,41.901666015625,41.87161755371094,23.63830712890625,1700,raw,60.36962890625,1.6266608784822544e-05
18400,8.898904800415039,41.95309936523437,41.883560302734374,23.63830712890625,1700,raw,65.0395736694336,1.556619939802615e-05
18500,9.111209869384766,42.01743920898438,41.91685729980469,23.63830712890625,1700,raw,63.90090560913086,1.490470641152345e-05
18600,9.016469955444336,41.99185632324219,41.94742578125,23.63830712890625,1700,raw,63.222957611083984,1.428278263902913e-05
18700,8.369049072265625,42.031640625,41.967158081054684,23.63830712890625,1700,raw,63.16489791870117,1.3701041844220849e-05
18800,8.515636444091797,42.078836059570314,41.99601953125,23.63830712890625,1700,raw,61.713565826416016,1.3160058135028691e-05
18900,10.468002319335938,42.13862585449219,42.029078125,23.63830712890625,1700,raw,66.93770599365234,1.2660365397059856e-05
19000,9.35665225982666,42.07322570800781,42.055080810546876,23.63830712890625,1700,raw,64.99564361572266,1.2202456766718093e-05
19100,9.204218864440918,42.07454052734375,42.05676220703125,23.63830712890625,1700,raw,62.27811813354492,1.1786784144537563e-05
19200,8.718923568725586,42.070491333007816,42.05439929199219,23.63830712890625,1700,raw,63.03374481201172,1.1413757749211602e-05
19300,8.416374206542969,42.138458618164066,42.0769013671875,23.63830712890625,1700,raw,64.0368881225586,1.1083745712756367e-05
19400,8.576006889343262,42.139830322265624,42.096399658203126,23.63830712890625,1700,raw,62.22951889038086,1.0797073717209014e-05
19500,8.503166198730469,42.15714208984375,42.11510009765625,23.63830712890625,1700,raw,65.07311248779297,1.0554024673218807e-05
19600,9.215723037719727,42.18739611816406,42.13546606445313,23.63830712890625,1700,raw,68.1074447631836,1.0354838440848503e-05
19700,8.885164260864258,42.191353271484374,42.151442138671875,23.63830712890625,1700,raw,62.61147689819336,1.01997115928614e-05
19800,8.208480834960938,42.23142260742188,42.17072265625,23.63830712890625,1700,raw,59.981689453125,1.008879722072778e-05
19900,8.351247787475586,42.191372192382815,42.18419506835937,23.63830712890625,1700,raw,61.39326858520508,1.002220478354208e-05
20000,9.669191360473633,42.22111572265625,42.19104931640625,23.63830712890625,1700,raw,69.8595199584961,1e-05
