truth_index,truth_label,method,grid_index,radius,angle_degrees,h_x,h_y,truth_delta,mean_estimated_delta,mse_across_datasets,coverage95,mean_width95
0,low,"Positive(s,w_a)",32,37.38680114692877,0.0,37.38680114692877,0.0,1.779006585409809,1.777414901705279,0.00012328761518496162,0.98,0.05360926154003485
0,low,"Positive(s,w_a)",33,37.38680114692877,22.5,34.540900365716986,14.307309388057776,1.8147541474652422,1.8158062692031423,0.00012781004993442068,0.97,0.05813149016497929
0,low,"Positive(s,w_a)",34,37.38680114692877,45.0,26.436460617866327,26.436460617866324,1.8630675289337089,1.864593365836822,0.00010123433482542329,0.98,0.05374399702101261
0,low,"Positive(s,w_a)",35,37.38680114692877,67.5,14.307309388057778,34.540900365716986,1.893228549032851,1.8940079723912553,7.244440089701666e-05,1.0,0.04721736247070822
0,low,"Positive(s,w_a)",36,37.38680114692877,90.0,2.2892813177472453e-15,37.38680114692877,1.8993248410945878,1.8989943001698961,6.216167128025507e-05,0.99,0.04359309597723142
0,low,"Positive(s,w_a)",37,37.38680114692877,112.5,-14.307309388057774,34.540900365716986,1.8815498869139091,1.8797449010829645,6.85465663282736e-05,0.99,0.04559593910613595
0,low,"Positive(s,w_a)",38,37.38680114692877,135.0,-26.436460617866324,26.436460617866327,1.840675684146736,1.8371297817900762,9.112202705303742e-05,1.0,0.0498703375062667
0,low,"Positive(s,w_a)",39,37.38680114692877,157.5,-34.540900365716986,14.30730938805778,1.792867352447306,1.7888494018925283,0.00011707610819963404,0.99,0.05186197343910224
0,low,"Positive(s,w_a)",40,42.678458852212536,0.0,42.678458852212536,0.0,1.8376219217929552,1.8360361660961972,0.00010309638244123358,0.98,0.048985917745221624
0,low,"Positive(s,w_a)",41,42.678458852212536,22.5,39.429754612684306,16.332339121616943,1.8695375948058865,1.8702740909757636,9.808913411863813e-05,0.97,0.05098965184730524
0,low,"Positive(s,w_a)",42,42.678458852212536,45.0,30.178227664990523,30.17822766499052,1.9104588563499756,1.9115003546156601,6.706518595941717e-05,0.98,0.0440392395038689
0,low,"Positive(s,w_a)",43,42.678458852212536,67.5,16.332339121616947,39.429754612684306,1.9344018028184844,1.9348153556508956,4.29098341467953e-05,1.0,0.036615320170615
0,low,"Positive(s,w_a)",44,42.678458852212536,90.0,2.6133019012952052e-15,42.678458852212536,1.9390608500580033,1.9386419830501416,3.649659508883415e-05,0.99,0.03341734360558481
0,low,"Positive(s,w_a)",45,42.678458852212536,112.5,-16.33233912161694,39.429754612684306,1.9252992482973035,1.9237158117287125,4.387221274870759e-05,0.99,0.03632304541887303
0,low,"Positive(s,w_a)",46,42.678458852212536,135.0,-30.17822766499052,30.178227664990523,1.8918449140050242,1.8886957716360087,6.66000041677404e-05,1.0,0.04241660619853434
0,low,"Positive(s,w_a)",47,42.678458852212536,157.5,-39.429754612684306,16.332339121616947,1.8501433568683374,1.8464045754246046,9.595508831715479e-05,0.99,0.04676111202899005
0,low,"Positive(s,w_a)",48,47.71923537736118,0.0,47.71923537736118,0.0,1.8817432049330154,1.880223700936165,8.00646651038631e-05,0.98,0.04312624562246285
0,low,"Positive(s,w_a)",49,47.71923537736118,22.5,44.086824872232505,18.261360784046197,1.9091435798749568,1.9095955047025859,6.952838880636033e-05,0.97,0.042971228473811796
0,low,"Positive(s,w_a)",50,47.71923537736118,45.0,33.742594928369094,33.74259492836909,1.942350534611589,1.9429907694646555,4.062554232326729e-05,0.98,0.03450918247400993
0,low,"Positive(s,w_a)",51,47.71923537736118,67.5,18.2613607840462,44.086824872232505,1.9604693261244115,1.9606242810093821,2.3066388569692944e-05,1.0,0.027047700980067226
0,low,"Positive(s,w_a)",52,47.71923537736118,90.0,2.9219604431322252e-15,47.71923537736118,1.9638528609656654,1.9634189478282251,1.9432860186056444e-05,0.99,0.02437863884349488
0,low,"Positive(s,w_a)",53,47.71923537736118,112.5,-18.261360784046193,44.086824872232505,1.9537172509322558,1.952396484729848,2.5597354933972376e-05,0.99,0.02760929588582086
0,low,"Positive(s,w_a)",54,47.71923537736118,135.0,-33.74259492836909,33.742594928369094,1.9275516708453666,1.9248692885758416,4.4764032355242746e-05,1.0,0.03458146856273075
0,low,"Positive(s,w_a)",55,47.71923537736118,157.5,-44.086824872232505,18.2613607840462,1.8926287116386757,1.8892770772739471,7.290984696142911e-05,0.99,0.04058263291539796
0,low,"Positive(s,w_a)",56,52.907051514897304,0.0,52.907051514897304,0.0,1.9167193673228695,1.915319494904734,5.7114425671316774e-05,0.98,0.036375876003412994
0,low,"Positive(s,w_a)",57,52.907051514897304,22.5,48.87974202013389,20.246652070037523,1.9391692805898593,1.939377175479991,4.472869923094383e-05,0.97,0.034488389472281354
0,low,"Positive(s,w_a)",58,52.907051514897304,45.0,37.41093489876989,37.41093489876988,1.964685559223386,1.965010073328437,2.186144677710826e-05,0.98,0.025495863256238507
0,low,"Positive(s,w_a)",59,52.907051514897304,67.5,20.246652070037527,48.87974202013389,1.9775356506658963,1.9775248150537117,1.0838029895751192e-05,1.0,0.01868407226244985
0,low,"Positive(s,w_a)",60,52.907051514897304,90.0,3.2396225645021553e-15,52.907051514897304,1.9798238755600313,1.9794298389024432,9.02984278243458e-06,0.99,0.016598782568995364
0,low,"Positive(s,w_a)",61,52.907051514897304,112.5,-20.24665207003752,48.87974202013389,1.9728569328687409,1.9718206852831752,1.3184965867559582e-05,0.99,0.019696654398674504
0,low,"Positive(s,w_a)",62,52.907051514897304,135.0,-37.41093489876988,37.41093489876989,1.9535822854291012,1.9514098020796187,2.707200129606514e-05,1.0,0.026721059459770595
0,low,"Positive(s,w_a)",63,52.907051514897304,157.5,-48.87974202013389,20.24665207003753,1.9257657263349375,1.9228845357716242,5.071113262601896e-05,0.99,0.033675565710191376
0,low,"Positive(s,w_a)",64,58.608344115833866,0.0,58.608344115833866,0.0,1.9449646790242279,1.9437394297421224,3.6189500523482356e-05,0.98,0.02890014434699711
0,low,"Positive(s,w_a)",65,58.608344115833866,22.5,54.14704956299722,22.428442291481616,1.9621749126961792,1.9621899726173628,2.503591449003808e-05,0.97,0.02580544744974941
0,low,"Positive(s,w_a)",66,58.608344115833866,45.0,41.442357558420824,41.44235755842082,1.9802751829013752,1.9803730922479688,9.866675134109656e-06,0.98,0.017260666505262666
0,low,"Positive(s,w_a)",67,58.608344115833866,67.5,22.42844229148162,54.14704956299722,1.9885409322251695,1.9884459785282314,4.153845962940399e-06,1.0,0.011661160697738092
0,low,"Positive(s,w_a)",68,58.608344115833866,90.0,3.588726051239128e-15,58.608344115833866,1.989929239965074,1.9896155558354287,3.4126771751993114e-06,0.99,0.010177322996193056
0,low,"Positive(s,w_a)",69,58.608344115833866,112.5,-22.428442291481613,54.14704956299722,1.9856167294268792,1.984872116927018,5.634530899449447e-06,0.99,0.012776253928761378
0,low,"Positive(s,w_a)",70,58.608344115833866,135.0,-41.44235755842082,41.442357558420824,1.972629170914862,1.9709923576537316,1.40353235177235e-05,1.0,0.019090298878514995
0,low,"Positive(s,w_a)",71,58.608344115833866,157.5,-54.14704956299722,22.428442291481623,1.9520190699222078,1.9496819413560738,3.114335319819736e-05,0.99,0.026229514088017093
0,low,"Positive(s,w_a)",72,65.41974319729482,0.0,65.41974319729482,0.0,1.9677722702405231,1.9667858221177221,1.8790937336234215e-05,0.98,0.020762397435770134
0,low,"Positive(s,w_a)",73,65.41974319729482,22.5,60.43996176212517,25.035051871183516,1.9795562351997213,1.9794432290300643,1.1059302026096936e-05,0.97,0.01713416970951908
0,low,"Positive(s,w_a)",74,65.41974319729482,45.0,46.258744038289684,46.25874403828968,1.9907456130835504,1.9907093938208171,3.287127097095157e-06,0.98,0.010047296285448187
0,low,"Positive(s,w_a)",75,65.41974319729482,67.5,25.03505187118352,60.43996176212517,1.9952308170934299,1.9951214105414081,1.1169005025609746e-06,1.0,0.0060982568447746945
0,low,"Positive(s,w_a)",76,65.41974319729482,90.0,4.005803955380447e-15,65.41974319729482,1.9959271918136412,1.9957196383292142,8.996415682396358e-07,0.99,0.005196857541696906
0,low,"Positive(s,w_a)",77,65.41974319729482,112.5,-25.035051871183512,60.43996176212517,1.993704835101495,1.9932443724313824,1.741060798021455e-06,0.99,0.007024409354621433
0,low,"Positive(s,w_a)",78,65.41974319729482,135.0,-46.25874403828968,46.258744038289684,1.9862062054864678,1.9851162592312683,5.5858908909686355e-06,1.0,0.011920068718858146
0,low,"Positive(s,w_a)",79,65.41974319729482,157.5,-60.43996176212517,25.035051871183523,1.9727113994705443,1.970991652466197,1.5500767133911517e-05,0.99,0.018356043316679165
0,low,"Positive(s,w_a)",80,73.30832234473793,0.0,73.30832234473793,0.0,1.983596612820501,1.9828856717360597,7.630369362828207e-06,0.98,0.013169618316439653
0,low,"Positive(s,w_a)",81,73.30832234473793,22.5,67.7280585770432,28.053880415810717,1.9906129998783482,1.9904580429859502,3.661690762538663e-06,0.97,0.00982798961673971
0,low,"Positive(s,w_a)",82,73.30832234473793,45.0,51.836811847373504,51.83681184737349,1.9964582691822617,1.996383311514805,7.604321541340581e-07,0.98,0.0048702933995856765
0,low,"Positive(s,w_a)",83,73.30832234473793,67.5,28.05388041581072,67.7280585770432,1.9984360045619605,1.9983583852146765,1.9664436127203822e-07,1.0,0.002576982223555955
0,low,"Positive(s,w_a)",84,73.30832234473793,90.0,4.488840115517285e-15,73.30832234473793,1.998712899854111,1.9986039717096578,1.539873093873026e-07,0.99,0.0021285134209394307
0,low,"Positive(s,w_a)",85,73.30832234473793,112.5,-28.053880415810713,67.7280585770432,1.9977971950197047,1.9975617433959045,3.6338865180549657e-07,0.99,0.003161301506003924
0,low,"Positive(s,w_a)",86,73.30832234473793,135.0,-51.83681184737349,51.836811847373504,1.9942116841723447,1.9935900342029265,1.6085654197218582e-06,1.0,0.006313963942524992
0,low,"Positive(s,w_a)",87,73.30832234473793,157.5,-67.7280585770432,28.053880415810728,1.9866217261930574,1.9855027855217864,5.9504028508292535e-06,0.99,0.01125666005634906
0,low,"Positive(s,w_a)",88,86.7842498671274,0.0,86.7842498671274,0.0,1.9955022200091936,1.9951643193996795,1.172938766135023e-06,0.98,0.005106420227420263
0,low,"Positive(s,w_a)",89,86.7842498671274,22.5,80.17819219658436,33.2108946143819,1.9978959510988448,1.9977915039323142,3.827805946585732e-07,0.97,0.0031399349072072824
0,low,"Positive(s,w_a)",90,86.7842498671274,45.0,61.365731581233526,61.36573158123352,1.9994444344157134,1.9994021719903277,4.013218613066599e-08,0.98,0.0011243244687221799
0,low,"Positive(s,w_a)",91,86.7842498671274,67.5,33.21089461438191,80.17819219658436,1.9998188101342784,1.9997950401019304,6.138790806358857e-09,1.0,0.00045616163296559266
0,low,"Positive(s,w_a)",92,86.7842498671274,90.0,5.3140026908090844e-15,86.7842498671274,1.9998613392718059,1.9998361467222432,4.500446283965574e-09,0.99,0.0003539796799409811
0,low,"Positive(s,w_a)",93,86.7842498671274,112.5,-33.21089461438189,80.17819219658436,1.9997101445789334,1.999653265587732,1.5346157895975074e-08,0.99,0.0006299576983479671
0,low,"Positive(s,w_a)",94,86.7842498671274,135.0,-61.36573158123352,61.365731581233526,1.9989123373142559,1.9987209588783228,1.2578996100464244e-07,1.0,0.001724065900823797
0,low,"Positive(s,w_a)",95,86.7842498671274,157.5,-80.17819219658436,33.21089461438191,1.9965910931447943,1.996142149832788,8.150006941970124e-07,0.99,0.004086158862802276
1,center,Linear,0,12.558511058242537,0.0,12.558511058242537,0.0,1.2806791621754507,1.2800215933723853,7.198731497574622e-05,0.92,0.030319068070369718
1,center,Linear,1,12.558511058242537,22.5,11.60255132552694,4.80593411716319,1.2592136509544922,1.2586905735923144,8.495204237946858e-05,0.89,0.030027379936315803
1,center,Linear,2,12.558511058242537,45.0,8.880208330889543,8.880208330889543,1.2831161760622718,1.282901078950837,0.00011186730260545688,0.94,0.03457476747814109
1,center,Linear,3,12.558511058242537,67.5,4.805934117163191,11.60255132552694,1.3306856505748457,1.3306288424590194,0.00015063529436257146,0.94,0.03866841542538686
1,center,Linear,4,12.558511058242537,90.0,7.689870184766681e-16,12.558511058242537,1.3702039260744487,1.3701267869957994,0.00016558957939554242,0.94,0.04165831524146957
1,center,Linear,5,12.558511058242537,112.5,-4.805934117163189,11.60255132552694,1.3843612459400947,1.3841710981481286,0.00014407184239699337,0.94,0.04259127023268436
1,center,Linear,6,12.558511058242537,135.0,-8.880208330889543,8.880208330889543,1.3684640891756261,1.3681152538925891,0.00010167041137922278,0.96,0.040729503533944264
1,center,Linear,7,12.558511058242537,157.5,-11.60255132552694,4.805934117163192,1.327831977321855,1.327300086448632,7.010224383415407e-05,0.98,0.035890122373360055
1,center,Linear,8,20.427007245311284,0.0,20.427007245311284,0.0,1.4411339743279898,1.440095981769929,0.00015395880979095146,0.92,0.044353897731543294
1,center,Linear,9,20.427007245311284,22.5,18.872093904402856,7.817077245582279,1.4094792507045606,1.4086246049536946,0.00018745578669407748,0.89,0.04464924495418878
1,center,Linear,10,20.427007245311284,45.0,14.444075342506348,14.444075342506345,1.4446948365347927,1.4442694037986115,0.00023706484289493044,0.94,0.05046497669243765
1,center,Linear,11,20.427007245311284,67.5,7.817077245582281,18.872093904402856,1.5127445341722985,1.5124946440655276,0.00028982245903206016,0.94,0.05409200049793104
1,center,Linear,12,20.427007245311284,90.0,1.2507934519565128e-15,20.427007245311284,1.566970575300187,1.566654963942547,0.0002927670612514982,0.94,0.055914264713743285
1,center,Linear,13,20.427007245311284,112.5,-7.817077245582278,18.872093904402856,1.585838979558967,1.5853821959404257,0.00024841402466306545,0.94,0.05625416473738634
1,center,Linear,14,20.427007245311284,135.0,-14.444075342506345,14.444075342506348,1.564630819407502,1.5640036943541042,0.00018325207209449342,0.96,0.054799433491184255
1,center,Linear,15,20.427007245311284,157.5,-18.872093904402856,7.817077245582282,1.5087443093412778,1.5078939506435223,0.00013780498310559305,0.98,0.05037258691453352
1,center,Linear,16,26.830352681245163,0.0,26.830352681245163,0.0,1.557370731930003,1.556063093484785,0.00020735083467704363,0.92,0.05148893633243711
1,center,Linear,17,26.830352681245163,22.5,24.78801369226173,10.26753145562479,1.5202821159328084,1.5191652245109923,0.0002618285128291541,0.89,0.05282586363944806
1,center,Linear,18,26.830352681245163,45.0,18.971924322535124,18.97192432253512,1.561498180590654,1.560855632047747,0.0003159604639083398,0.94,0.05843147376600987
1,center,Linear,19,26.830352681245163,67.5,10.26753145562479,24.78801369226173,1.6384656405240627,1.6379732228828376,0.0003456237557507158,0.94,0.05961337823138299
1,center,Linear,20,26.830352681245163,90.0,1.6428852765540747e-15,26.830352681245163,1.6968904228976838,1.6963017682255854,0.0003166547053126075,0.94,0.05873173123896204
1,center,Linear,21,26.830352681245163,112.5,-10.267531455624788,24.78801369226173,1.7165377709066478,1.7158213466180843,0.0002607447516189953,0.94,0.05799217300327419
1,center,Linear,22,26.830352681245163,135.0,-18.97192432253512,18.971924322535124,1.6944284476931486,1.693574886539572,0.0002023359798946203,0.96,0.05771548094318685
1,center,Linear,23,26.830352681245163,157.5,-24.78801369226173,10.267531455624791,1.6340478506687055,1.6329736195449265,0.00016826000700667635,0.98,0.055722795442369424
1,center,Linear,24,32.352426879602135,0.0,32.352426879602135,0.0,1.6454381925200663,1.6439414332423927,0.00023084759261597193,0.92,0.05434073342809957
1,center,Linear,25,32.352426879602135,22.5,29.889745021132406,12.380737763626737,1.6059063688916484,1.6045805727512097,0.00030318273727422923,0.89,0.05690656393809238
1,center,Linear,26,32.352426879602135,45.0,22.876620434408608,22.876620434408604,1.649786537349835,1.6489405210074648,0.0003479240224615064,0.94,0.06149938040695528
1,center,Linear,27,32.352426879602135,67.5,12.380737763626739,29.889745021132406,1.7287723060858946,1.7280493252323095,0.00033808137550911957,0.94,0.05949603072438184
1,center,Linear,28,32.352426879602135,90.0,1.981014801137677e-15,32.352426879602135,1.7856649615025757,1.7848468696991724,0.0002790388699359158,0.94,0.05566414103828096
1,center,Linear,29,32.352426879602135,112.5,-12.380737763626735,29.889745021132406,1.804101461697233,1.8031917442824394,0.00022226450073404604,0.94,0.053864152204578096
1,center,Linear,30,32.352426879602135,135.0,-22.876620434408604,22.876620434408608,1.7833285368503193,1.7823200797290475,0.0001819397555080225,0.96,0.054852078301809264
1,center,Linear,31,32.352426879602135,157.5,-29.889745021132406,12.38073776362674,1.7243549606481567,1.7231346368914005,0.00016855252720768187,0.98,0.055830596001696174
1,center,Linear,32,37.38680114692877,0.0,37.38680114692877,0.0,1.715307630858213,1.7136832460940585,0.0002315400244977908,0.92,0.05443011940630258
1,center,Linear,33,37.38680114692877,22.5,34.540900365716986,14.307309388057776,1.6752928598104513,1.6738009247564756,0.0003171942957712811,0.89,0.05826862488711237
1,center,Linear,34,37.38680114692877,45.0,26.436460617866327,26.436460617866324,1.7196541413798216,1.7186279280393983,0.0003449935748858875,0.94,0.06142430458433741
