truth_index,truth_label,test_index,method,delta_integrated_squared_error,delta_integrated_absolute_error,delta_pointwise_coverage95,delta_mean_width95,orientation_estimate_degrees,orientation_error_degrees,orientation_abs_error_degrees,orientation_covers95,orientation_width95_degrees,axis_ratio_estimate,axis_ratio_error,axis_ratio_covers95,axis_ratio_width95
0,low,48,Linear,4.0627775658872285e-05,0.005045447329834837,1.0,0.03607512330240545,172.7364270284387,-1.7909330797790899,1.7909330797790899,1.0,21.020943015691653,1.3590549438580628,0.010008610319368172,1.0,0.3263830985973273
0,low,49,Linear,5.622390714225705e-05,0.005953862530312691,1.0,0.031717521268376396,176.78581877718946,2.2584586689716604,2.2584586689716604,1.0,14.99294946522165,1.3649075084138838,0.01586117487518912,1.0,0.20207676723656065
0,low,50,Linear,5.7143971932911606e-05,0.005886889934095187,1.0,0.03478957047008277,168.18296539538196,-6.344394712835821,6.344394712835821,1.0,19.144035724025013,1.3338560516963243,-0.015190281842370368,1.0,0.21883015676820805
0,low,51,Linear,0.00011133989088640302,0.0076586790024947326,1.0,0.03478016830285536,177.62382018944336,3.0964600812255734,3.0964600812255734,1.0,15.006947589614255,1.4040132480694665,0.05496691453077185,1.0,0.21864441249996847
0,low,52,Linear,0.00012580381137420075,0.009203044806826531,1.0,0.036779612864789875,171.76858710960315,-2.7587729986146416,2.7587729986146416,1.0,18.495394556278168,1.3314288363756737,-0.017617497163020968,1.0,0.21906873777262992
0,low,53,Linear,4.257563015755422e-05,0.005128796335720343,1.0,0.034083076098052174,172.8692805150298,-1.6580795931879877,1.6580795931879877,1.0,17.499068571721786,1.3759775794334659,0.02693124589477125,1.0,0.2981783166259251
0,low,54,Linear,8.628777723001972e-05,0.007106625567160842,1.0,0.03446598031540749,170.09835174786843,-4.429008360349365,4.429008360349365,1.0,15.27366894317053,1.4463242303268198,0.09727789678812515,1.0,0.28990284072995
0,low,55,Linear,0.00012832175777920886,0.00834116946126189,0.75,0.031843486024456635,171.68717930962927,-2.8401807985885044,2.8401807985885044,1.0,23.609071846704307,1.2516166542651066,-0.09742967927358803,1.0,0.20917985010851536
0,low,56,Linear,0.00016982909659837546,0.008845593004003461,0.75,0.032677591340156804,1.5023751590055925,6.975015050787792,6.975015050787792,0.0,14.121415670335262,1.3776556573922785,0.028609323853583835,1.0,0.22312722166927945
0,low,57,Linear,5.264512485491726e-05,0.005313027599291568,1.0,0.030089103264203883,174.1976374973217,-0.32972261089610927,0.32972261089610927,1.0,12.631350046556156,1.436313610607285,0.08726727706859028,1.0,0.20697040629329821
0,low,58,Linear,6.267930763354021e-05,0.005650617726836807,1.0,0.03632814963789694,179.78809260118916,5.260732492971368,5.260732492971368,1.0,18.89439674823039,1.350823953036483,0.0017776194977883186,1.0,0.286469406051564
0,low,59,Linear,4.89742311611225e-05,0.005076011736924749,1.0,0.033560280509251535,171.86022342599856,-2.6671366822192444,2.6671366822192444,1.0,18.42919029568026,1.3071797290386693,-0.04186660450002533,1.0,0.20028158379440253
0,low,60,Linear,3.1406466145408755e-05,0.00402325089831466,1.0,0.030795358262842628,170.80277133298685,-3.7245887752309392,3.7245887752309392,1.0,16.435084488672054,1.3249334134668544,-0.024112920071840183,1.0,0.19049116421612977
0,low,61,Linear,2.36288450598617e-05,0.0035226888115193777,1.0,0.03611064256207247,175.44378393488935,0.9164238266715773,0.9164238266715773,1.0,15.366509004187122,1.4106326436036918,0.06158631006499715,1.0,0.3215955816594571
0,low,62,Linear,0.00011280474566140597,0.007203967696364354,1.0,0.03611297255096988,169.6650985403813,-4.862261567836475,4.862261567836475,1.0,14.813014012908775,1.4307808100998745,0.08173447656117983,1.0,0.2637823347020707
0,low,63,Linear,2.5426274350196756e-05,0.0034937115823505116,1.0,0.03287669502537809,172.1042436066859,-2.4231165015318794,2.4231165015318794,1.0,15.564987816928522,1.3679278367092074,0.018881503170512737,1.0,0.21299753655382703
0,low,64,Linear,7.1265846426913894e-06,0.001993465665264168,1.0,0.03414741570364079,175.4383471067686,0.9109869985507905,0.9109869985507905,1.0,15.877646471901274,1.3824013379642286,0.03335500442553396,1.0,0.26099560860616133
0,low,65,Linear,8.003244156534135e-05,0.0070456459571117845,1.0,0.03327921917423424,173.42587522857323,-1.101484879644556,1.101484879644556,1.0,22.52792403050177,1.2571352942158776,-0.09191103932281708,1.0,0.20969642799096055
0,low,66,Linear,4.739165593006939e-06,0.0015693966328003937,1.0,0.03322979587465604,175.27815033605756,0.7507902278397708,0.7507902278397708,1.0,17.11862179495519,1.3412081816101993,-0.007838151928495352,1.0,0.21376407219346327
