method,step,stage,train_loss,val_loss_raw,val_loss_ema,best_val_loss,best_source,lr_model,lr_gate,lr_rho,grad_norm
linear CS beta-conditioned DeepSets FSM,18200,joint,41.77238464355469,40.6478173828125,40.6466103515625,40.63186376953125,raw,0.0001,,,77.30476379394531
linear CS beta-conditioned DeepSets FSM,18300,joint,43.847198486328125,40.797916015625,40.64856335449219,40.63186376953125,raw,0.0001,,,42.67839813232422
linear CS beta-conditioned DeepSets FSM,18400,joint,41.459285736083984,40.70816479492188,40.65133972167969,40.63186376953125,raw,0.0001,,,25.266050338745117
linear CS beta-conditioned DeepSets FSM,18500,joint,41.4243049621582,40.78391064453125,40.64864501953125,40.63186376953125,raw,0.0001,,,51.85377883911133
linear CS beta-conditioned DeepSets FSM,18600,joint,50.605133056640625,40.61818103027344,40.634047485351566,40.61818103027344,raw,0.0001,,,12.37003231048584
linear CS beta-conditioned DeepSets FSM,18700,joint,47.361629486083984,40.676133544921875,40.630055419921874,40.61818103027344,raw,0.0001,,,7.237275123596191
linear CS beta-conditioned DeepSets FSM,18800,joint,41.943546295166016,40.780843994140625,40.62407861328125,40.61818103027344,raw,0.0001,,,40.61582946777344
linear CS beta-conditioned DeepSets FSM,18900,joint,40.907814025878906,40.703231323242186,40.627327880859376,40.61818103027344,raw,0.0001,,,40.74262237548828
linear CS beta-conditioned DeepSets FSM,19000,joint,39.75474548339844,40.702425048828125,40.62044311523437,40.61818103027344,raw,0.0001,,,63.12074279785156
linear CS beta-conditioned DeepSets FSM,19100,joint,44.310150146484375,40.70920288085937,40.622683471679686,40.61818103027344,raw,0.0001,,,38.89906692504883
linear CS beta-conditioned DeepSets FSM,19200,joint,38.31483459472656,40.691412109375,40.624130126953126,40.61818103027344,raw,0.0001,,,17.247791290283203
linear CS beta-conditioned DeepSets FSM,19300,joint,44.636165618896484,40.63269921875,40.62202783203125,40.61818103027344,raw,0.0001,,,69.18031311035156
linear CS beta-conditioned DeepSets FSM,19400,joint,40.85614013671875,40.62843481445312,40.6212568359375,40.61818103027344,raw,0.0001,,,52.09930419921875
linear CS beta-conditioned DeepSets FSM,19500,joint,40.38323211669922,40.62163818359375,40.619441162109375,40.61818103027344,raw,0.0001,,,56.021873474121094
linear CS beta-conditioned DeepSets FSM,19600,joint,39.374263763427734,40.617297241210935,40.61746008300781,40.617297241210935,raw,0.0001,,,100.5918197631836
linear CS beta-conditioned DeepSets FSM,19700,joint,38.285484313964844,40.65359716796875,40.61772119140625,40.617297241210935,raw,0.0001,,,18.734060287475586
linear CS beta-conditioned DeepSets FSM,19800,joint,42.20231628417969,40.61144055175781,40.62195141601563,40.61144055175781,raw,0.0001,,,79.38726806640625
linear CS beta-conditioned DeepSets FSM,19900,joint,42.38307571411133,40.619093627929686,40.62719213867187,40.61144055175781,raw,0.0001,,,53.16220474243164
linear CS beta-conditioned DeepSets FSM,20000,joint,40.03371810913086,40.621787963867185,40.620439697265624,40.61144055175781,raw,0.0001,,,40.38512420654297
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],0,joint,52.26084130859375,52.26084130859375,52.26084130859375,52.26084130859375,raw,,0.0001,0.0,
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],1,joint,58.95338821411133,51.5866982421875,52.25740380859375,51.5866982421875,raw,,0.0001,0.0001,328.08184814453125
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],100,joint,46.64328384399414,42.14481628417969,46.71379052734375,42.14481628417969,raw,,0.0001,0.0001,48.51189422607422
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],200,joint,39.89238739013672,41.855251708984376,43.8334111328125,41.855251708984376,raw,,0.0001,0.0001,36.579002380371094
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],300,joint,43.33737564086914,41.70745703125,42.62299731445312,41.70745703125,raw,,0.0001,0.0001,25.649259567260742
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],400,joint,44.56988525390625,41.613627685546874,42.06552954101563,41.613627685546874,raw,,0.0001,0.0001,32.482261657714844
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],500,joint,44.10234451293945,41.54316821289063,41.80921398925781,41.54316821289063,raw,,0.0001,0.0001,34.17403030395508
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],600,joint,42.350101470947266,41.49355261230469,41.667662353515624,41.49355261230469,raw,,0.0001,0.0001,56.759342193603516
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],700,joint,37.82795715332031,41.47718273925781,41.57689111328125,41.47718273925781,raw,,0.0001,0.0001,42.56098556518555
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],800,joint,42.72134017944336,41.42724230957031,41.50556298828125,41.42724230957031,raw,,0.0001,0.0001,20.9114933013916
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],900,joint,39.353790283203125,41.404373046875,41.465203857421876,41.404373046875,raw,,0.0001,0.0001,51.188331604003906
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],1000,joint,40.941497802734375,41.390542724609375,41.429479248046874,41.390542724609375,raw,,0.0001,0.0001,16.11916160583496
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],1100,joint,44.59665298461914,41.354001953125,41.41120141601562,41.354001953125,raw,,0.0001,0.0001,33.25360870361328
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],1200,joint,40.86769485473633,41.360521118164066,41.381742797851565,41.354001953125,raw,,0.0001,0.0001,23.941810607910156
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],1300,joint,45.73353958129883,41.35519519042969,41.36158508300781,41.354001953125,raw,,0.0001,0.0001,6.678857803344727
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],1400,joint,40.746910095214844,41.30320434570312,41.345634033203126,41.30320434570312,raw,,0.0001,0.0001,9.363991737365723
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],1500,joint,47.03514099121094,41.3180546875,41.325410888671875,41.30320434570312,raw,,0.0001,0.0001,52.320804595947266
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],1600,joint,44.75210952758789,41.268380004882815,41.30753930664063,41.268380004882815,raw,,0.0001,0.0001,38.13642120361328
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],1700,joint,38.771026611328125,41.26502722167969,41.29346923828125,41.26502722167969,raw,,0.0001,0.0001,54.43581008911133
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],1800,joint,38.23273468017578,41.30251391601563,41.28093334960938,41.26502722167969,raw,,0.0001,0.0001,18.0648136138916
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],1900,joint,42.49755859375,41.237934692382815,41.26114611816406,41.237934692382815,raw,,0.0001,0.0001,36.241092681884766
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],2000,joint,39.2584228515625,41.22475244140625,41.250383666992185,41.22475244140625,raw,,0.0001,0.0001,68.24240112304688
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],2100,joint,41.90592956542969,41.29462438964844,41.236911865234376,41.22475244140625,raw,,0.0001,0.0001,36.15139389038086
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],2200,joint,42.181304931640625,41.28880224609375,41.218091796875,41.218091796875,ema,,0.0001,0.0001,41.79875564575195
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],2300,joint,42.405147552490234,41.26956591796875,41.20763427734375,41.20763427734375,ema,,0.0001,0.0001,21.70412826538086
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],2400,joint,39.84759521484375,41.28602416992187,41.191190795898436,41.191190795898436,ema,,0.0001,0.0001,55.1301383972168
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],2500,joint,41.489158630371094,41.169994873046875,41.18151086425781,41.169994873046875,raw,,0.0001,0.0001,32.916046142578125
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],2600,joint,44.01558303833008,41.226541259765625,41.17671630859375,41.169994873046875,raw,,0.0001,0.0001,6.650822639465332
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],2700,joint,45.97276306152344,41.14423364257812,41.155783203125,41.14423364257812,raw,,0.0001,0.0001,23.756284713745117
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],2800,joint,38.59862518310547,41.166352905273435,41.15154895019531,41.14423364257812,raw,,0.0001,0.0001,48.12818145751953
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],2900,joint,42.92247772216797,41.10010913085937,41.12792956542969,41.10010913085937,raw,,0.0001,0.0001,60.07915496826172
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],3000,joint,46.581214904785156,41.137890625,41.1159248046875,41.10010913085937,raw,,0.0001,0.0001,39.39180374145508
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],3100,joint,43.38134765625,41.07231982421875,41.10402111816406,41.07231982421875,raw,,0.0001,0.0001,48.86586380004883
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],3200,joint,43.98382568359375,41.09007153320312,41.09389428710937,41.07231982421875,raw,,0.0001,0.0001,10.649439811706543
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],3300,joint,40.332157135009766,41.130155883789065,41.08396008300781,41.07231982421875,raw,,0.0001,0.0001,32.496524810791016
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],3400,joint,42.25916290283203,41.0661611328125,41.07266003417969,41.0661611328125,raw,,0.0001,0.0001,41.80442810058594
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],3500,joint,39.896644592285156,41.03274755859375,41.06246069335938,41.03274755859375,raw,,0.0001,0.0001,22.07054328918457
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],3600,joint,42.10836410522461,41.073074462890624,41.0444931640625,41.03274755859375,raw,,0.0001,0.0001,17.07051658630371
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],3700,joint,39.753265380859375,41.02738830566406,41.03494360351562,41.02738830566406,raw,,0.0001,0.0001,44.8956184387207
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],3800,joint,46.602195739746094,41.009498291015625,41.0217265625,41.009498291015625,raw,,0.0001,0.0001,31.964948654174805
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],3900,joint,42.573692321777344,40.97482763671875,41.01109619140625,40.97482763671875,raw,,0.0001,0.0001,28.1887149810791
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],4000,joint,37.715171813964844,40.96999304199219,40.996914184570315,40.96999304199219,raw,,0.0001,0.0001,36.35195541381836
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],4100,joint,41.88145446777344,41.04069409179687,40.98457250976563,40.96999304199219,raw,,0.0001,0.0001,58.2518196105957
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],4200,joint,37.07500076293945,40.976568359375,40.97990869140625,40.96999304199219,raw,,0.0001,0.0001,13.917561531066895
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],4300,joint,40.042335510253906,41.044168334960936,40.96528161621094,40.96528161621094,ema,,0.0001,0.0001,55.584468841552734
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],4400,joint,35.98118591308594,40.9035263671875,40.94273754882813,40.9035263671875,raw,,0.0001,0.0001,32.60255813598633
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],4500,joint,41.71788024902344,40.90347216796875,40.92633203125,40.90347216796875,raw,,0.0001,0.0001,25.286619186401367
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],4600,joint,40.73871994018555,40.90189782714844,40.91758251953125,40.90189782714844,raw,,0.0001,0.0001,42.75084686279297
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],4700,joint,43.63301086425781,41.02673718261719,40.90430407714844,40.90189782714844,raw,,0.0001,0.0001,7.528049945831299
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],4800,joint,44.67493438720703,40.93516552734375,40.89386962890625,40.89386962890625,ema,,0.0001,0.0001,50.658416748046875
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],4900,joint,37.77356719970703,40.91977783203125,40.878637329101565,40.878637329101565,ema,,0.0001,0.0001,28.951053619384766
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],5000,joint,43.58610534667969,40.83530114746094,40.86615283203125,40.83530114746094,raw,,0.0001,0.0001,51.357452392578125
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],5100,joint,43.25358963012695,40.88320483398437,40.85578149414062,40.83530114746094,raw,,0.0001,0.0001,15.455254554748535
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],5200,joint,40.5518913269043,40.820521484375,40.836600830078126,40.820521484375,raw,,0.0001,0.0001,35.17860412597656
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],5300,joint,42.84375,40.83038171386719,40.8187666015625,40.8187666015625,ema,,0.0001,0.0001,60.39837646484375
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],5400,joint,41.001930236816406,40.8685166015625,40.80765625,40.80765625,ema,,0.0001,0.0001,30.942758560180664
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],5500,joint,42.44806671142578,40.77871423339844,40.79316162109375,40.77871423339844,raw,,0.0001,0.0001,54.784080505371094
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],5600,joint,45.24889373779297,40.782911865234375,40.7813154296875,40.77871423339844,raw,,0.0001,0.0001,27.754756927490234
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],5700,joint,41.85356903076172,40.76029235839844,40.76863439941406,40.76029235839844,raw,,0.0001,0.0001,51.201698303222656
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],5800,joint,39.86767578125,40.87273291015625,40.7594990234375,40.7594990234375,ema,,0.0001,0.0001,59.43016052246094
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],5900,joint,43.060813903808594,40.75587951660156,40.74037268066406,40.74037268066406,ema,,0.0001,0.0001,26.201078414916992
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],6000,joint,42.98804473876953,40.73248229980469,40.72877685546875,40.72877685546875,ema,,0.0001,0.0001,16.671525955200195
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],6100,joint,41.02135467529297,40.74325122070312,40.721662109375,40.721662109375,ema,,0.0001,0.0001,66.71322631835938
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],6200,joint,44.410823822021484,40.68694299316406,40.707025390625,40.68694299316406,raw,,0.0001,0.0001,40.778709411621094
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],6300,joint,39.36656951904297,40.712943603515626,40.69759838867188,40.68694299316406,raw,,0.0001,0.0001,67.25321197509766
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],6400,joint,46.954429626464844,40.75889196777344,40.692611450195315,40.68694299316406,raw,,0.0001,0.0001,66.96124267578125
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],6500,joint,42.130645751953125,40.69618334960938,40.688518310546876,40.68694299316406,raw,,0.0001,0.0001,41.44365310668945
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],6600,joint,44.55537796020508,40.678763793945315,40.69227783203125,40.678763793945315,raw,,0.0001,0.0001,35.33504104614258
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],6700,joint,35.99953842163086,40.636867431640624,40.67938049316406,40.636867431640624,raw,,0.0001,0.0001,40.99594497680664
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],6800,joint,39.79629898071289,40.65273071289062,40.668816650390625,40.636867431640624,raw,,0.0001,0.0001,31.0100040435791
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],6900,joint,43.49781799316406,40.786936279296874,40.664799560546875,40.636867431640624,raw,,0.0001,0.0001,33.16323471069336
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],7000,joint,35.81401062011719,40.6274189453125,40.66337475585937,40.6274189453125,raw,,0.0001,0.0001,18.393199920654297
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],7100,joint,38.92561721801758,40.61178662109375,40.643111328125,40.61178662109375,raw,,0.0001,0.0001,25.161195755004883
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],7200,joint,41.587791442871094,40.622696533203126,40.62766137695313,40.61178662109375,raw,,0.0001,0.0001,45.53615188598633
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],7300,joint,42.82450485229492,40.6040302734375,40.62213305664063,40.6040302734375,raw,,0.0001,0.0001,46.371986389160156
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],7400,joint,38.44294738769531,40.777457275390624,40.62005786132813,40.6040302734375,raw,,0.0001,0.0001,128.27699279785156
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],7500,joint,38.19166564941406,40.58811828613281,40.6133505859375,40.58811828613281,raw,,0.0001,0.0001,49.77131271362305
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],7600,joint,40.43428421020508,40.593525634765626,40.60473583984375,40.58811828613281,raw,,0.0001,0.0001,21.918230056762695
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],7700,joint,41.08232879638672,40.600915771484374,40.59918994140625,40.58811828613281,raw,,0.0001,0.0001,18.282859802246094
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],7800,joint,37.85297393798828,40.72375073242188,40.593492065429686,40.58811828613281,raw,,0.0001,0.0001,51.38100051879883
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],7900,joint,42.36992645263672,40.604757934570316,40.58880053710938,40.58811828613281,raw,,0.0001,0.0001,25.63011360168457
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],8000,joint,40.7469367980957,40.60172875976563,40.585518798828126,40.585518798828126,ema,,0.0001,0.0001,24.183717727661133
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],8100,joint,40.8883056640625,40.65235266113281,40.58523779296875,40.58523779296875,ema,,0.0001,0.0001,40.048431396484375
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],8200,joint,43.64801788330078,40.588180053710936,40.58340954589844,40.58340954589844,ema,,0.0001,0.0001,43.29833221435547
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],8300,joint,45.95866012573242,40.57129272460938,40.577147216796874,40.57129272460938,raw,,0.0001,0.0001,22.400938034057617
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],8400,joint,36.680519104003906,40.580562133789066,40.575739624023434,40.57129272460938,raw,,0.0001,0.0001,99.91592407226562
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],8500,joint,38.503639221191406,40.58176513671875,40.572202270507816,40.57129272460938,raw,,0.0001,0.0001,16.99370002746582
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],8600,joint,44.354248046875,40.5721943359375,40.58079748535156,40.57129272460938,raw,,0.0001,0.0001,28.653024673461914
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],8700,joint,36.854591369628906,40.731862182617185,40.57561889648437,40.57129272460938,raw,,0.0001,0.0001,29.846128463745117
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],8800,joint,42.82276153564453,40.614460693359376,40.56906237792969,40.56906237792969,ema,,0.0001,0.0001,67.07491302490234
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],8900,joint,42.195438385009766,40.53989697265625,40.56413720703125,40.53989697265625,raw,,0.0001,0.0001,15.085441589355469
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],9000,joint,39.329925537109375,40.558982421875,40.5572978515625,40.53989697265625,raw,,0.0001,0.0001,45.01285934448242
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],9100,joint,38.508888244628906,40.541525390625,40.55395483398438,40.53989697265625,raw,,0.0001,0.0001,24.95271873474121
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],9200,joint,40.03590393066406,40.59124194335938,40.54762390136719,40.53989697265625,raw,,0.0001,0.0001,27.573209762573242
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],9300,joint,38.38349914550781,40.56011962890625,40.546049438476565,40.53989697265625,raw,,0.0001,0.0001,67.39604187011719
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],9400,joint,41.016082763671875,40.5699130859375,40.54509375,40.53989697265625,raw,,0.0001,0.0001,60.12417984008789
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],9500,joint,38.789222717285156,40.6204794921875,40.5516953125,40.53989697265625,raw,,0.0001,0.0001,70.80157470703125
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],9600,joint,44.28901672363281,40.6408642578125,40.543513427734375,40.53989697265625,raw,,0.0001,0.0001,51.282413482666016
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],9700,joint,47.18766784667969,40.56905102539063,40.5351064453125,40.5351064453125,ema,,0.0001,0.0001,68.04329681396484
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],9800,joint,37.345924377441406,40.55101220703125,40.534992919921876,40.534992919921876,ema,,0.0001,0.0001,18.659835815429688
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],9900,joint,41.83442306518555,40.58349243164062,40.5337275390625,40.5337275390625,ema,,0.0001,0.0001,46.39631271362305
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],10000,joint,39.37107849121094,40.56924365234375,40.53457861328125,40.5337275390625,ema,,0.0001,0.0001,43.74668884277344
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],10100,joint,36.95920944213867,40.58327954101563,40.53202392578125,40.53202392578125,ema,,0.0001,0.0001,81.44315338134766
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],10200,joint,48.603790283203125,40.630177490234374,40.53848901367188,40.53202392578125,ema,,0.0001,0.0001,46.28801345825195
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],10300,joint,43.15534210205078,40.59197290039062,40.53178442382813,40.53178442382813,ema,,0.0001,0.0001,68.73837280273438
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],10400,joint,40.715614318847656,40.54022570800781,40.53398400878906,40.53178442382813,ema,,0.0001,0.0001,20.571870803833008
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],10500,joint,47.07814407348633,40.559257080078126,40.53915258789063,40.53178442382813,ema,,0.0001,0.0001,26.7089786529541
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],10600,joint,47.99818420410156,40.6036162109375,40.54367846679688,40.53178442382813,ema,,0.0001,0.0001,80.36029052734375
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],10700,joint,43.171791076660156,40.64507165527344,40.54195666503906,40.53178442382813,ema,,0.0001,0.0001,71.08829498291016
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],10800,joint,37.33506774902344,40.59644384765625,40.536746215820315,40.53178442382813,ema,,0.0001,0.0001,40.1353759765625
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],10900,joint,39.70976257324219,40.57231066894531,40.53736791992188,40.53178442382813,ema,,0.0001,0.0001,89.589599609375
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],11000,joint,36.68151092529297,40.66258740234375,40.538653076171876,40.53178442382813,ema,,0.0001,0.0001,63.82900619506836
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],11100,joint,44.5665397644043,40.529899169921876,40.5343017578125,40.529899169921876,raw,,0.0001,0.0001,54.36600112915039
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],11200,joint,36.83354187011719,40.54672021484375,40.52765270996094,40.52765270996094,ema,,0.0001,0.0001,56.763980865478516
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],11300,joint,37.95233917236328,40.65685717773437,40.52551940917969,40.52551940917969,ema,,0.0001,0.0001,42.769771575927734
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],11400,joint,41.59168243408203,40.55487646484375,40.53266137695312,40.52551940917969,ema,,0.0001,0.0001,62.16364669799805
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],11500,joint,39.30370330810547,40.53470715332031,40.5331298828125,40.52551940917969,ema,,0.0001,0.0001,34.58510208129883
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],11600,joint,39.18632507324219,40.51493505859375,40.5249365234375,40.51493505859375,raw,,0.0001,0.0001,31.161788940429688
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],11700,joint,42.97293472290039,40.53939794921875,40.51952587890625,40.51493505859375,raw,,0.0001,0.0001,60.52279281616211
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],11800,joint,39.310001373291016,40.49700146484375,40.5209384765625,40.49700146484375,raw,,0.0001,0.0001,81.62474060058594
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],11900,joint,44.565887451171875,40.52774072265625,40.519689208984374,40.49700146484375,raw,,0.0001,0.0001,56.25519561767578
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],12000,joint,40.369346618652344,40.510323364257815,40.52459375,40.49700146484375,raw,,0.0001,0.0001,36.3359375
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],12100,joint,41.75477600097656,40.57879150390625,40.5266279296875,40.49700146484375,raw,,0.0001,0.0001,60.69622039794922
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],12200,joint,39.778255462646484,40.54628308105469,40.530380859375,40.49700146484375,raw,,0.0001,0.0001,22.089990615844727
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],12300,joint,34.295127868652344,40.61127416992188,40.51848193359375,40.49700146484375,raw,,0.0001,0.0001,79.9953842163086
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],12400,joint,42.443359375,40.51310070800781,40.515677490234374,40.49700146484375,raw,,0.0001,0.0001,14.180923461914062
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],12500,joint,42.557769775390625,40.635724853515626,40.52076904296875,40.49700146484375,raw,,0.0001,0.0001,62.437068939208984
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],12600,joint,45.57652282714844,40.594596435546876,40.51964892578125,40.49700146484375,raw,,0.0001,0.0001,43.96760559082031
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],12700,joint,39.432777404785156,40.55052258300781,40.52373901367187,40.49700146484375,raw,,0.0001,0.0001,37.1613655090332
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],12800,joint,38.29300308227539,40.60467785644531,40.52122924804687,40.49700146484375,raw,,0.0001,0.0001,43.331607818603516
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],12900,joint,41.15530014038086,40.60958801269531,40.51950927734375,40.49700146484375,raw,,0.0001,0.0001,37.06525802612305
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],13000,joint,37.8074836730957,40.53261328125,40.51731884765625,40.49700146484375,raw,,0.0001,0.0001,55.75767517089844
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],13100,joint,37.96924591064453,40.53078076171875,40.52657861328125,40.49700146484375,raw,,0.0001,0.0001,31.78031349182129
