mse,rmse,std_mse,std_rmse,corr,cosine,target_mean,target_sd,pred_mean,pred_sd,method,checkpoint_step,checkpoint_source,pi,n
1.0664641121064267,1.0326974930280535,0.2346705326574846,0.48442804693523334,0.8840603215481099,0.8776563228215487,-0.012444719209006763,2.1317871654239884,-0.21813258926421403,1.707246157641121,linear CS beta-conditioned DeepSets FSM,10000,ema,0.65,5000
1.2101104196976227,1.1000501896266472,0.2662792432873486,0.516022522073745,0.9043890169277652,0.8588122097323586,-0.012444719209006763,2.1317871654239884,-0.6272601327866316,1.8598138943967024,linear CS beta-conditioned DeepSets FSM,15000,raw,0.65,5000
0.8853796130265651,0.9409461265272125,0.19482371983679767,0.4413884002064368,0.9045247654507245,0.8981696098558177,-0.012444719209006763,2.1317871654239884,-0.22851211311370134,1.8171571825844874,linear CS beta-conditioned DeepSets FSM,15000,ema,0.65,5000
0.7751646064242247,0.8804343282858891,0.17057141353543165,0.4130029219453921,0.9163025090258458,0.9107605924667851,-0.012444719209006763,2.1317871654239884,-0.22380556728839873,1.9133931539613713,linear CS beta-conditioned DeepSets FSM,20000,raw,0.65,5000
0.7764683287114198,0.8811744031185993,0.17085829164047092,0.4133500836342856,0.9159245380042473,0.9108737229766942,-0.012444719209006763,2.1317871654239884,-0.21048134263157844,1.8803833206248763,linear CS beta-conditioned DeepSets FSM,20000,ema,0.65,5000
0.6822795007022302,0.8260021190664284,0.15013247237624525,0.38746931798046313,0.9296720090859115,0.9230349281258611,-0.012444719209006763,2.1317871654239884,-0.259340716509521,2.049580894511443,shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],10000,raw,0.65,5000
0.6617502828852317,0.8134803518741136,0.14561511222744372,0.3815954824515664,0.9297619648735009,0.9244299267394247,-0.012444719209006763,2.1317871654239884,-0.22634706279039382,1.9865359883185896,shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],10000,ema,0.65,5000
1.0371850696958462,1.0184228344336386,0.22822781376971923,0.47773194761259086,0.9431796152585104,0.8920941287562844,-0.012444719209006763,2.1317871654239884,-0.7378003153607249,2.1069608534273723,shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],15000,raw,0.65,5000
0.5481156527914429,0.7403483320650104,0.12061033347330927,0.34728998470055145,0.9429536733451531,0.9378425593205885,-0.012444719209006763,2.1317871654239884,-0.22315229311734439,2.013518403687356,shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],15000,ema,0.65,5000
0.6434571840709946,0.8021578299006964,0.14158979980111744,0.3762842008390964,0.9502527968267259,0.927701589675053,-0.012444719209006763,2.1317871654239884,-0.4625001363813877,2.0259104173744933,shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],20000,raw,0.65,5000
0.4943655502981853,0.7031113356348234,0.10878287013975792,0.3298224827687735,0.9499104981133346,0.9440556669582172,-0.012444719209006763,2.1317871654239884,-0.2365482950657606,2.008273745015698,shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],20000,ema,0.65,5000
1.1278802980689668,1.0620170893488328,0.2713986290745018,0.5209593353367438,0.8711471755398181,0.8547657281877172,-0.030878729050417577,2.038579630523803,-0.34738345828056333,1.6154996161478734,linear CS beta-conditioned DeepSets FSM,10000,raw,0.68,5000
1.1871070618137245,1.0895444285634819,0.28565019682718523,0.5344625307981704,0.8701464768661918,0.8460321636091027,-0.030878729050417577,2.038579630523803,-0.4138243595898151,1.5971078984651463,linear CS beta-conditioned DeepSets FSM,10000,ema,0.68,5000
