step,train_loss,val_loss_raw,val_loss_ema,best_val_loss,best_step,best_source,grad_norm,learning_rate
8000,24.17987060546875,23.070015869140626,23.061134155273436,23.0565966796875,7800,raw,6.980449676513672,0.0001
8100,22.36420249938965,23.057484680175783,23.061079162597657,23.0565966796875,7800,raw,12.57265853881836,0.0001
8200,23.04376983642578,23.079517272949218,23.05890808105469,23.0565966796875,7800,raw,5.239704608917236,0.0001
8300,22.19650650024414,23.055338806152342,23.058113830566406,23.055338806152342,8300,raw,8.18857479095459,0.0001
8400,23.181371688842773,23.0604384765625,23.056263916015624,23.055338806152342,8300,raw,9.919354438781738,0.0001
8500,23.575763702392578,23.059328735351563,23.054733520507813,23.054733520507813,8500,ema,11.008995056152344,0.0001
8600,24.22013282775879,23.08251232910156,23.054534423828127,23.054534423828127,8600,ema,5.543612003326416,0.0001
8700,22.434207916259766,23.06437634277344,23.055672119140624,23.054534423828127,8600,ema,5.426381587982178,0.0001
8800,24.058141708374023,23.06281915283203,23.05761962890625,23.054534423828127,8600,ema,19.002071380615234,0.0001
8900,24.05432891845703,23.078604614257813,23.0572294921875,23.054534423828127,8600,ema,13.718483924865723,0.0001
9000,23.878145217895508,23.10385595703125,23.05851025390625,23.054534423828127,8600,ema,22.44264030456543,0.0001
9100,23.347532272338867,23.063948669433593,23.05632891845703,23.054534423828127,8600,ema,8.82482624053955,0.0001
9200,22.959251403808594,23.069339965820312,23.055635070800783,23.054534423828127,8600,ema,8.854768753051758,0.0001
9300,22.534791946411133,23.063045654296875,23.056670166015625,23.054534423828127,8600,ema,5.893876075744629,0.0001
9400,24.51912498474121,23.05371923828125,23.05653125,23.05371923828125,9400,raw,22.355939865112305,0.0001
9500,25.32160186767578,23.055005310058593,23.05524304199219,23.05371923828125,9400,raw,34.480255126953125,0.0001
9600,24.75436019897461,23.057114868164064,23.053145751953124,23.053145751953124,9600,ema,31.956619262695312,0.0001
9700,21.837825775146484,23.0522841796875,23.05314501953125,23.0522841796875,9700,raw,6.354285717010498,0.0001
9800,22.546091079711914,23.048674377441408,23.051151977539064,23.048674377441408,9800,raw,11.244812965393066,0.0001
9900,21.914161682128906,23.05629833984375,23.05314794921875,23.048674377441408,9800,raw,7.409000396728516,0.0001
10000,24.087623596191406,23.063446044921875,23.05211328125,23.048674377441408,9800,raw,20.35972023010254,0.0001
10100,23.58221435546875,23.061840270996093,23.050093505859376,23.048674377441408,9800,raw,7.610306262969971,9.997779521645793e-05
10200,23.95513153076172,23.055763916015625,23.048417724609376,23.048417724609376,10200,ema,19.231361389160156,9.991120277927223e-05
10300,24.382694244384766,23.05849774169922,23.04853234863281,23.048417724609376,10200,ema,31.37332534790039,9.980028840713861e-05
10400,20.852787017822266,23.07517785644531,23.049295654296873,23.048417724609376,10200,ema,5.253130912780762,9.964516155915151e-05
10500,22.422916412353516,23.0643515625,23.05031817626953,23.048417724609376,10200,ema,6.6196746826171875,9.94459753267812e-05
10600,22.07010841369629,23.072722595214845,23.050104370117186,23.048417724609376,10200,ema,25.880157470703125,9.920292628279099e-05
10700,21.007701873779297,23.05663854980469,23.05125085449219,23.048417724609376,10200,ema,5.479792594909668,9.891625428724363e-05
10800,24.005361557006836,23.04292156982422,23.049956909179688,23.04292156982422,10800,raw,10.008021354675293,9.858624225078841e-05
10900,24.05876922607422,23.050032958984374,23.04734747314453,23.04292156982422,10800,raw,10.522466659545898,9.821321585546244e-05
11000,25.218467712402344,23.083410400390626,23.04685577392578,23.04292156982422,10800,raw,20.021455764770508,9.779754323328192e-05
11100,25.31036376953125,23.08767541503906,23.04578759765625,23.04292156982422,10800,raw,18.66027069091797,9.733963460294015e-05
11200,23.008834838867188,23.04292657470703,23.046431762695313,23.04292156982422,10800,raw,8.851551055908203,9.683994186497132e-05
11300,22.23912811279297,23.066767700195314,23.047000427246093,23.04292156982422,10800,raw,12.037626266479492,9.629895815577916e-05
11400,20.814983367919922,23.055647399902345,23.047967468261717,23.04292156982422,10800,raw,2.14251446723938,9.571721736097089e-05
11500,22.459285736083984,23.05191961669922,23.049506103515625,23.04292156982422,10800,raw,21.083837509155273,9.509529358847655e-05
11600,23.696796417236328,23.05803485107422,23.048137939453124,23.04292156982422,10800,raw,9.856250762939453,9.443380060197387e-05
11700,21.977108001708984,23.05082958984375,23.044908081054686,23.04292156982422,10800,raw,8.961299896240234,9.373339121517747e-05
11800,20.889150619506836,23.04421173095703,23.0437392578125,23.04292156982422,10800,raw,8.814142227172852,9.299475664759069e-05
11900,24.74272346496582,23.04626300048828,23.043984252929686,23.04292156982422,10800,raw,26.980775833129883,9.221862584235528e-05
12000,22.40513801574707,23.052701904296875,23.04303643798828,23.04292156982422,10800,raw,9.575690269470215,9.140576474687264e-05
12100,25.53420639038086,23.03583898925781,23.040956481933595,23.03583898925781,12100,raw,6.2252583503723145,9.055697555690608e-05
12200,22.883047103881836,23.04800769042969,23.041294311523437,23.03583898925781,12100,raw,3.8477554321289062,8.967309592491052e-05
12300,22.62647819519043,23.034544189453126,23.040986938476564,23.034544189453126,12300,raw,13.847797393798828,8.875499813337069e-05
12400,24.01886749267578,23.041717895507812,23.03950744628906,23.034544189453126,12300,raw,8.924032211303711,8.780358823396352e-05
12500,21.45206069946289,23.045087890625,23.037078002929686,23.034544189453126,12300,raw,14.220380783081055,8.681980515339464e-05
12600,22.927806854248047,23.032397705078125,23.034366088867188,23.032397705078125,12600,raw,6.8068623542785645,8.5804619766791e-05
12700,23.211414337158203,23.039786071777343,23.035080200195313,23.032397705078125,12600,raw,12.711840629577637,8.475903393956434e-05
12800,21.605138778686523,23.05170489501953,23.03521936035156,23.032397705078125,12600,raw,15.790878295898438,8.368407953869104e-05
12900,22.863067626953125,23.04366668701172,23.036662231445312,23.032397705078125,12600,raw,12.286772727966309,8.258081741438395e-05
13000,21.62232208251953,23.046568237304687,23.03731298828125,23.032397705078125,12600,raw,6.510810852050781,8.14503363531613e-05
13100,24.724306106567383,23.047355590820313,23.036451538085938,23.032397705078125,12600,raw,10.972902297973633,8.029375200334588e-05
13200,25.57103157043457,23.040067138671876,23.03722509765625,23.032397705078125,12600,raw,4.997952938079834,7.911220577405484e-05
13300,21.45018196105957,23.038801391601563,23.036469604492186,23.032397705078125,12600,raw,12.797962188720703,7.790686370876671e-05
13400,27.271085739135742,23.037675903320313,23.034090576171874,23.032397705078125,12600,raw,8.939201354980469,7.667891533457719e-05
13500,21.40884017944336,23.034556396484376,23.033378295898437,23.032397705078125,12600,raw,3.387176275253296,7.542957248827961e-05
13600,21.96511459350586,23.033566040039062,23.031515625,23.031515625,13600,ema,4.342068672180176,7.416006812042828e-05
13700,23.39583396911621,23.02894519042969,23.03210205078125,23.02894519042969,13700,raw,5.5247297286987305,7.287165507856512e-05
13800,22.82137680053711,23.051439453125,23.0323388671875,23.02894519042969,13700,raw,19.809255599975586,7.156560487081053e-05
13900,23.210826873779297,23.037256713867187,23.03107080078125,23.02894519042969,13700,raw,13.512910842895508,7.024320641103812e-05
14000,22.90511703491211,23.029605834960936,23.029109802246094,23.02894519042969,13700,raw,7.788968563079834,6.890576474687263e-05
14100,23.66646957397461,23.026416015625,23.02690264892578,23.026416015625,14100,raw,7.380644798278809,6.755459977176533e-05
14200,22.924161911010742,23.034068603515625,23.026025146484375,23.026025146484375,14200,ema,3.5192267894744873,6.619104492241848e-05
14300,21.944263458251953,23.028559631347655,23.027480285644533,23.026025146484375,14200,ema,3.58662486076355,6.481644586284442e-05
14400,23.568817138671875,23.046225708007814,23.02526110839844,23.02526110839844,14400,ema,1.3182554244995117,6.343215915635762e-05
14500,23.120601654052734,23.024566650390625,23.02427569580078,23.02427569580078,14500,ema,11.548174858093262,6.203955092681039e-05
14600,24.667945861816406,23.05058026123047,23.03069226074219,23.02427569580078,14500,ema,14.185771942138672,6.06399955103937e-05
14700,20.79173469543457,23.021533447265625,23.025964477539063,23.021533447265625,14700,raw,9.526302337646484,5.923487409933316e-05
14800,24.128114700317383,23.019798095703123,23.024228637695312,23.019798095703123,14800,raw,13.546219825744629,5.782557337881911e-05
14900,24.512237548828125,23.0293076171875,23.02462414550781,23.019798095703123,14800,raw,5.456104278564453,5.641348415851577e-05
15000,21.823387145996094,23.024004028320313,23.023113525390624,23.019798095703123,14800,raw,12.080048561096191,5.500000000000001e-05
15100,26.080556869506836,23.01384326171875,23.021911010742187,23.01384326171875,15100,raw,16.800548553466797,5.358651584148423e-05
15200,21.468442916870117,23.020161499023438,23.020290283203124,23.01384326171875,15100,raw,5.926314830780029,5.2174426621180906e-05
15300,23.058563232421875,23.019197082519533,23.018080078125,23.01384326171875,15100,raw,16.883323669433594,5.076512590066685e-05
15400,24.24261474609375,23.021324584960936,23.016708862304686,23.01384326171875,15100,raw,16.074060440063477,4.936000448960631e-05
15500,25.221105575561523,23.016557739257813,23.01645556640625,23.01384326171875,15100,raw,5.332896709442139,4.7960449073189606e-05
15600,22.34881591796875,23.020390869140623,23.01540051269531,23.01384326171875,15100,raw,10.515766143798828,4.6567840843642384e-05
15700,21.068222045898438,23.027340698242188,23.01695104980469,23.01384326171875,15100,raw,16.522367477416992,4.5183554137155606e-05
15800,21.089256286621094,23.01790740966797,23.0170302734375,23.01384326171875,15100,raw,4.155821800231934,4.380895507758155e-05
15900,25.825382232666016,23.01510809326172,23.017910888671874,23.01384326171875,15100,raw,27.086931228637695,4.2445400228234686e-05
16000,22.642292022705078,23.01136212158203,23.01559881591797,23.01136212158203,16000,raw,14.801286697387695,4.109423525312738e-05
16100,21.957609176635742,23.012347290039063,23.0146630859375,23.01136212158203,16000,raw,6.459441184997559,3.9756793588961896e-05
16200,24.254100799560547,23.014688110351564,23.014319091796875,23.01136212158203,16000,raw,28.399179458618164,3.843439512918949e-05
16300,25.29523468017578,23.01881555175781,23.012702026367187,23.01136212158203,16000,raw,24.310298919677734,3.712834492143488e-05
16400,23.087635040283203,23.010581787109373,23.01183142089844,23.010581787109373,16400,raw,14.030957221984863,3.583993187957173e-05
16500,22.3979434967041,23.016953552246093,23.010707397460937,23.010581787109373,16400,raw,9.13314151763916,3.45704275117204e-05
16600,22.967464447021484,23.035923461914063,23.01238720703125,23.010581787109373,16400,raw,17.645734786987305,3.3321084665422807e-05
16700,24.616336822509766,23.011500122070313,23.014847534179687,23.010581787109373,16400,raw,13.761239051818848,3.2093136291233296e-05
16800,21.95546531677246,23.014239685058595,23.012516052246095,23.010581787109373,16400,raw,27.05229377746582,3.088779422594514e-05
16900,24.902603149414062,23.020869812011718,23.01193438720703,23.010581787109373,16400,raw,28.85553741455078,2.9706247996654137e-05
17000,24.541669845581055,23.009677001953126,23.0103349609375,23.009677001953126,17000,raw,13.614313125610352,2.854966364683872e-05
17100,22.216320037841797,23.020282409667967,23.01129150390625,23.009677001953126,17000,raw,7.623501300811768,2.741918258561607e-05
17200,24.696868896484375,23.00996728515625,23.00958251953125,23.00958251953125,17200,ema,10.654851913452148,2.6315920461308964e-05
17300,22.196317672729492,23.010093994140625,23.01020782470703,23.00958251953125,17200,ema,17.79364013671875,2.5240966060435677e-05
17400,23.519859313964844,23.019727722167968,23.00852551269531,23.00852551269531,17400,ema,12.887032508850098,2.4195380233209008e-05
17500,22.54166603088379,23.019611999511717,23.00837841796875,23.00837841796875,17500,ema,19.994054794311523,2.3180194846605367e-05
17600,21.266605377197266,23.00623760986328,23.006743957519532,23.00623760986328,17600,raw,22.45408821105957,2.219641176603649e-05
17700,23.52432632446289,23.002883056640623,23.006139221191408,23.002883056640623,17700,raw,2.2884445190429688,2.1245001866629322e-05
17800,22.19394302368164,23.01876452636719,23.0066552734375,23.002883056640623,17700,raw,10.639083862304688,2.0326904075089492e-05
17900,23.964263916015625,23.003996704101564,23.006866149902343,23.002883056640623,17700,raw,12.123567581176758,1.944302444309393e-05
18000,22.807313919067383,23.009320556640624,23.00677575683594,23.002883056640623,17700,raw,11.689298629760742,1.8594235253127375e-05
18100,22.871028900146484,23.003595947265627,23.005746826171876,23.002883056640623,17700,raw,7.456439971923828,1.7781374157644715e-05
18200,22.796104431152344,23.007860961914062,23.0039541015625,23.002883056640623,17700,raw,9.69258975982666,1.7005243352409334e-05
18300,23.49120330810547,23.00838427734375,23.00413348388672,23.002883056640623,17700,raw,8.100930213928223,1.6266608784822544e-05
18400,21.24775505065918,23.00702880859375,23.00528143310547,23.002883056640623,17700,raw,18.9567813873291,1.556619939802615e-05
18500,22.513214111328125,23.003935913085936,23.005097534179686,23.002883056640623,17700,raw,19.377092361450195,1.490470641152345e-05
18600,22.104896545410156,23.003474365234375,23.004813049316407,23.002883056640623,17700,raw,20.91337776184082,1.428278263902913e-05
18700,21.20071792602539,23.005701171875,23.00473583984375,23.002883056640623,17700,raw,24.67578125,1.3701041844220849e-05
18800,21.963695526123047,23.0045830078125,23.00482647705078,23.002883056640623,17700,raw,12.776683807373047,1.3160058135028691e-05
18900,26.04056739807129,23.006132568359376,23.004792114257814,23.002883056640623,17700,raw,25.445079803466797,1.2660365397059856e-05
19000,21.283527374267578,23.00370666503906,23.003708923339843,23.002883056640623,17700,raw,2.794914960861206,1.2202456766718093e-05
19100,24.472352981567383,23.009469116210937,23.003332397460937,23.002883056640623,17700,raw,13.495415687561035,1.1786784144537563e-05
19200,22.62021255493164,23.005398681640624,23.0031806640625,23.002883056640623,17700,raw,2.120634078979492,1.1413757749211602e-05
19300,20.005115509033203,23.002594482421873,23.00298046875,23.002594482421873,19300,raw,7.300118446350098,1.1083745712756367e-05
19400,21.97344207763672,23.010902404785156,23.003786682128908,23.002594482421873,19300,raw,6.477919578552246,1.0797073717209014e-05
19500,22.06951141357422,23.00289245605469,23.004142456054687,23.002594482421873,19300,raw,20.423023223876953,1.0554024673218807e-05
19600,24.35758399963379,23.00419689941406,23.003161499023438,23.002594482421873,19300,raw,25.07972526550293,1.0354838440848503e-05
19700,24.807682037353516,23.00773046875,23.004200866699218,23.002594482421873,19300,raw,9.851914405822754,1.01997115928614e-05
19800,23.551979064941406,23.002823791503907,23.004069641113283,23.002594482421873,19300,raw,12.982682228088379,1.008879722072778e-05
19900,19.47522735595703,23.001450500488282,23.00246911621094,23.001450500488282,19900,raw,0.9542055726051331,1.002220478354208e-05
20000,25.87447738647461,23.001213745117187,23.0020712890625,23.001213745117187,20000,raw,30.845333099365234,1e-05
