mse,rmse,std_mse,std_rmse,corr,cosine,target_mean,target_sd,pred_mean,pred_sd,method,pi,n
0.14508546088121577,0.38090085439811733,0.16365627570283633,0.4045445287021397,0.9229431430754703,0.9204589236823433,-0.002634165237826987,0.9415548286363162,0.05402158834412694,0.7664646289653316,raw-observation block DeepSets anchored Direct-FSM,0.1,5000
0.2816845358711354,0.530739612117972,0.10784623454108584,0.32839950447752786,0.9573679299403682,0.9558151794630124,-0.034611387979928916,1.616140112520141,-0.10418550657331943,1.3045702755447524,raw-observation block DeepSets anchored Direct-FSM,0.3,5000
0.33309636820493954,0.5771450148835555,0.10492973553778813,0.32392859635695664,0.951869270950349,0.9516896929081428,0.01071946902903197,1.7817044292300561,0.039065425446629526,1.5113756634625157,raw-observation block DeepSets anchored Direct-FSM,0.5,5000
0.38138918079026923,0.6175671467867031,0.13351799639418488,0.3654011444894294,0.9316859061460631,0.9310376678304065,-0.03564981851514176,1.6901073138386418,0.024048107904195787,1.5449406413836348,raw-observation block DeepSets anchored Direct-FSM,0.65,5000
