pi_true,seed,method,pilot_u_context,pilot_pi_context,pilot_status,score_context,pi_post_mean,pi_post_sd,q05,q50,q95,pi_sq_err,mean_sq_err_to_exact,w1_to_exact,coverage90
0.3,107,pilot-only NPE,-0.6038553714752197,0.35346214167517237,interior,nan,0.37560921907424927,0.12422249466180801,0.18103196024894716,0.3700762540102005,0.5920796394348145,0.005716754009017821,0.004124578161746564,0.06527800265773981,1.0
0.3,107,linear FSM pilot+score NPE,-0.6038553714752197,0.35346214167517237,interior,-0.8652479648590088,0.33267733454704285,0.09206397831439972,0.1943418987095356,0.3252004384994507,0.491997715830803,0.0010678081930993607,0.000453306437252451,0.02136929210351609,1.0
0.3,107,shared-raw-gate FSM pilot+score NPE,-0.6038553714752197,0.35346214167517237,interior,-0.8954258561134338,0.3257325291633606,0.09043800830841064,0.18591336905956268,0.31956028938293457,0.47753299176692965,0.0006621630571432041,0.0002058131357285266,0.014422061727212894,1.0
0.3,108,exact likelihood grid,-1.4980541142478945,0.18271592512824447,interior,nan,0.28332389215332504,0.08368126425730318,0.1559300451465895,0.2774808030009709,0.4303629994338166,0.00027809257291393376,0.0,0.0,1.0
0.3,108,pilot-only NPE,-1.4980541467666626,0.18271592027219036,interior,nan,0.2438693344593048,0.11297910660505295,0.08704228177666665,0.22689279168844223,0.45604371726512927,0.0031506516140413854,0.001556662122830771,0.04518638911926313,1.0
0.3,108,linear FSM pilot+score NPE,-1.4980541467666626,0.18271592027219036,interior,2.3701605796813965,0.33372998237609863,0.09960110485553741,0.18365255892276763,0.3258814215660095,0.5098054081201553,0.0011377117110919252,0.0025407739315463913,0.05047258092443551,1.0
0.3,108,shared-raw-gate FSM pilot+score NPE,-1.4980541467666626,0.18271592027219036,interior,1.799716591835022,0.29141223430633545,0.09347204864025116,0.15106653347611426,0.28554199635982513,0.4534862130880356,7.374971960928159e-05,6.542127878416505e-05,0.009972284773010244,1.0
0.3,109,exact likelihood grid,-0.7899117826984737,0.31218761169630194,interior,nan,0.30773430518665507,0.08697765233785458,0.1740237679841861,0.3023314967469954,0.4596098560185298,5.981947672031963e-05,0.0,0.0,1.0
0.3,109,pilot-only NPE,-0.7899118065834045,0.3121876065675742,interior,nan,0.34537366032600403,0.12625406682491302,0.14962870329618455,0.3388003557920456,0.5663309812545777,0.002058769051379593,0.001416721055306035,0.04466944822423799,1.0
0.3,109,linear FSM pilot+score NPE,-0.7899118065834045,0.3121876065675742,interior,-0.2678811848163605,0.3253144919872284,0.09282151609659195,0.18297557160258293,0.31870797276496887,0.48745260536670687,0.0006408235045714511,0.00030906296794305267,0.017665338389285783,1.0
0.3,109,shared-raw-gate FSM pilot+score NPE,-0.7899118065834045,0.3121876065675742,interior,-0.30787938833236694,0.3175743818283081,0.09263338148593903,0.17495590969920158,0.31066325306892395,0.47982861548662187,0.0003088588966471665,9.682710831360576e-05,0.009927671814676645,1.0
0.5,100,exact likelihood grid,-0.5599520133189797,0.3635585629831838,interior,nan,0.5056881183317793,0.09150352481892719,0.35131860228835954,0.5073320593253068,0.6546043491389395,3.235469015632362e-05,0.0,0.0,1.0
0.5,100,pilot-only NPE,-0.5599520206451416,0.36355856128802905,interior,nan,0.3853822350502014,0.1275676190853119,0.18468332141637803,0.38209211826324463,0.5991709560155869,0.013137232042087277,0.01447350555216064,0.12024187242798907,1.0
0.5,100,linear FSM pilot+score NPE,-0.5599520206451416,0.36355856128802905,interior,2.6125845909118652,0.5091108679771423,0.09524916112422943,0.3464372679591179,0.5093511044979095,0.6630508184432984,8.300791529691764e-05,1.171521513483284e-05,0.004583968239441606,1.0
0.5,100,shared-raw-gate FSM pilot+score NPE,-0.5599520206451416,0.36355856128802905,interior,2.7823381423950195,0.5028273463249207,0.09575638175010681,0.34138238728046416,0.5045213103294373,0.6580750048160553,7.99388724104233e-06,8.184016475225989e-06,0.004431076292042003,1.0
0.5,101,exact likelihood grid,0.37128220615586127,0.5917687682732833,interior,nan,0.533973029840678,0.08908650352739585,0.3790904298491521,0.5386338086207232,0.6717771287482991,0.0011541667565555952,0.0,0.0,1.0
0.5,101,pilot-only NPE,0.3712822198867798,0.5917687715903778,interior,nan,0.5371519327163696,0.10294363647699356,0.3541268423199654,0.5501360297203064,0.6785931110382081,0.001380266104561656,1.0105423493080765e-05,0.014005490904914824,1.0
0.5,101,linear FSM pilot+score NPE,0.3712822198867798,0.5917687715903778,interior,-0.4328559637069702,0.5435816645622253,0.08593206107616425,0.3929977372288704,0.549432098865509,0.673774316906929,0.0018993614860143282,9.232586121212594e-05,0.009778626604012535,1.0
0.5,101,shared-raw-gate FSM pilot+score NPE,0.3712822198867798,0.5917687715903778,interior,-0.3666611313819885,0.5472650527954102,0.08775261044502258,0.3922951057553291,0.5536919236183167,0.6757839888334275,0.0022339852157529094,0.00017667787422912762,0.013466183626560758,1.0
0.5,102,exact likelihood grid,-0.10530274892953685,0.47369861222561777,interior,nan,0.5563729813617538,0.08446923612990319,0.4055982697367042,0.563638538939778,0.6805019900823354,0.0031779130276126458,0.0,0.0,1.0
0.5,102,pilot-only NPE,-0.10530275106430054,0.47369861169340366,interior,nan,0.47399666905403137,0.1240205466747284,0.26093252599239347,0.4800473749637604,0.6652400255203247,0.0006761732202855697,0.006785856829419428,0.08231242532539527,1.0
0.5,102,linear FSM pilot+score NPE,-0.10530275106430054,0.47369861169340366,interior,1.6012604236602783,0.5479501485824585,0.08774598687887192,0.3902661666274071,0.5541891157627106,0.676190796494484,0.0022992167490798465,7.09441120279721e-05,0.008358957986118017,1.0
0.5,102,shared-raw-gate FSM pilot+score NPE,-0.10530275106430054,0.47369861169340366,interior,1.7277741432189941,0.5456411838531494,0.08972597867250443,0.3858753934502602,0.555031806230545,0.6751235246658325,0.002083117663516987,0.00011517147776568812,0.01066789325881165,1.0
0.5,103,exact likelihood grid,-1.1452890306263324,0.2413506125142777,interior,nan,0.3140863866482148,0.08656323354684264,0.18128585460368338,0.30857332063407794,0.4654449461499483,0.03456387162951708,0.0,0.0,0.0
0.5,103,pilot-only NPE,-1.1452890634536743,0.2413506065035752,interior,nan,0.2863211929798126,0.12035439163446426,0.10551825910806656,0.27403032779693604,0.5028230011463166,0.04565863256957048,0.0007709059794438809,0.038453501609110256,1.0
0.5,103,linear FSM pilot+score NPE,-1.1452890634536743,0.2413506065035752,interior,1.4809619188308716,0.3488791882991791,0.09835285693407059,0.19904014170169831,0.3427952378988266,0.5204858839511872,0.022837499729114974,0.0012105390467233418,0.03485985359332762,1.0
0.5,103,shared-raw-gate FSM pilot+score NPE,-1.1452890634536743,0.2413506065035752,interior,1.7688571214675903,0.34949707984924316,0.09709054976701736,0.19974870309233667,0.344172939658165,0.5197653561830521,0.022651128973905088,0.0012539171929773557,0.03548014640889368,1.0
0.5,104,exact likelihood grid,0.8472978603872034,0.7,right_boundary,nan,0.5358355142144946,0.08516199319415804,0.38876030142276335,0.5395904809321576,0.6693670688348817,0.0012841840790172446,0.0,0.0,1.0
0.5,104,pilot-only NPE,0.8472978472709656,0.69999999724559,right_boundary,nan,0.603258490562439,0.07548707723617554,0.45156032741069796,0.6224426329135895,0.6905805945396424,0.010662315873233297,0.004545857739615465,0.06748697740777616,1.0
0.5,104,linear FSM pilot+score NPE,0.8472978472709656,0.69999999724559,right_boundary,-2.462399482727051,0.5423046350479126,0.08723092079162598,0.3878298789262772,0.5489286184310913,0.6725311875343323,0.001789682146537075,4.184952435736275e-05,0.00680512150991654,1.0
0.5,104,shared-raw-gate FSM pilot+score NPE,0.8472978472709656,0.69999999724559,right_boundary,-2.3468379974365234,0.5381762981414795,0.08963461220264435,0.3788752511143684,0.5489822030067444,0.6697450637817383,0.0014574297397871305,5.479269392830806e-06,0.006271318069161536,1.0
0.5,105,exact likelihood grid,-0.39809168142068946,0.4017709201566322,interior,nan,0.5673422033434455,0.0817909298102161,0.41917153686116765,0.5760263070173464,0.6839098212378502,0.004534972351149968,0.0,0.0,1.0
0.5,105,pilot-only NPE,-0.3980916738510132,0.40177092197601183,interior,nan,0.4191071391105652,0.12432984262704849,0.22247714102268218,0.4098646938800812,0.6256974965333939,0.006543654942877453,0.021973634268126166,0.1481711879938471,1.0
0.5,105,linear FSM pilot+score NPE,-0.3980916738510132,0.40177092197601183,interior,3.774468183517456,0.5737114548683167,0.07672605663537979,0.43206250071525576,0.5801195204257965,0.6813808977603912,0.005433378578803882,4.0567364987072974e-05,0.006808995354717549,1.0
0.5,105,shared-raw-gate FSM pilot+score NPE,-0.3980916738510132,0.40177092197601183,interior,3.7249836921691895,0.5632781386375427,0.08412253111600876,0.4106952607631683,0.5746992826461792,0.6795098721981049,0.004004122829432077,1.651662193376493e-05,0.004041130035091756,1.0
0.5,106,exact likelihood grid,-1.457590207053761,0.18883617348819992,interior,nan,0.2962600538077351,0.08501647846416607,0.1660453487040232,0.2907329175500628,0.44504913986634276,0.04150996567442699,0.0,0.0,0.0
0.5,106,pilot-only NPE,-1.4575902223587036,0.18883617114383364,interior,nan,0.2448456585407257,0.11207446455955505,0.09014041796326637,0.2268507033586502,0.4565683498978615,0.06510373796551594,0.00264344004067228,0.054841356658800564,0.0
0.5,106,linear FSM pilot+score NPE,-1.4575902223587036,0.18883617114383364,interior,1.2403254508972168,0.2765529155731201,0.0916648581624031,0.1418067052960396,0.2683557868003845,0.4376819595694542,0.049928599538873186,0.0003883712973982247,0.01995149002247166,0.0
0.5,106,shared-raw-gate FSM pilot+score NPE,-1.4575902223587036,0.18883617114383364,interior,1.233231544494629,0.2665296792984009,0.089077889919281,0.13618600443005563,0.25917354226112366,0.4215947985649109,0.05450839064850754,0.0008838951684652715,0.029821319491074656,0.0
0.5,107,exact likelihood grid,-0.05948786297767684,0.48513241845404237,interior,nan,0.43652010723620216,0.09307848621758297,0.2868326383952797,0.4340589409962697,0.5952204522708087,0.004029696785303273,0.0,0.0,1.0
0.5,107,pilot-only NPE,-0.05948786437511444,0.4851324181049919,interior,nan,0.47755908966064453,0.12209486216306686,0.26621806621551514,0.48585715889930725,0.6632394284009934,0.0005035944568589912,0.00168419807843369,0.04606614708286329,1.0
0.5,107,linear FSM pilot+score NPE,-0.05948786437511444,0.4851324181049919,interior,-1.0906610488891602,0.4417426884174347,0.0986345186829567,0.28206846714019773,0.4390433132648468,0.6111975431442261,0.003393914352828098,2.7275354194564197e-05,0.006572747840734733,1.0
0.5,107,shared-raw-gate FSM pilot+score NPE,-0.05948786437511444,0.4851324181049919,interior,-1.121921420097351,0.43919989466667175,0.0976777970790863,0.2795983269810677,0.4382510334253311,0.6046776860952378,0.00369665280854381,7.1812606725028265e-06,0.005347674135492249,1.0
0.5,108,exact likelihood grid,-0.7532461902795092,0.32011438401153736,interior,nan,0.4105182437096413,0.09532716950292365,0.2587060283235404,0.40723294247675695,0.5739638995666984,0.00800698470880715,0.0,0.0,1.0
0.5,108,pilot-only NPE,-0.7532461881637573,0.32011438447201207,interior,nan,0.35358238220214844,0.1268264204263687,0.15585157051682472,0.3480042666196823,0.574866896867752,0.02143811880159774,0.003241692325600407,0.057167174047436924,1.0
0.5,108,linear FSM pilot+score NPE,-0.7532461881637573,0.32011438447201207,interior,1.5343670845031738,0.4300660192966461,0.09972801804542542,0.2713829502463341,0.4284898638725281,0.6009535044431686,0.004890761657017073,0.00038211553039990177,0.01961912423213522,1.0
0.5,108,shared-raw-gate FSM pilot+score NPE,-0.7532461881637573,0.32011438447201207,interior,1.1667077541351318,0.3957251012325287,0.09968248009681702,0.24038150310516357,0.3931673765182495,0.5665142774581909,0.01087325451296639,0.00021883706434815337,0.014728871721326465,1.0
0.5,109,exact likelihood grid,0.6592922189906079,0.6591013773481607,interior,nan,0.5467760171206741,0.08261669987535476,0.4025359122749663,0.5514931993724415,0.6738669905316242,0.0021879957776736003,0.0,0.0,1.0
0.5,109,pilot-only NPE,0.6592922210693359,0.6591013778152234,interior,nan,0.5665595531463623,0.09324850887060165,0.38634275197982787,0.5837489068508148,0.686771884560585,0.004430174115043428,0.0003913882976797015,0.023133621216391315,1.0
0.5,109,linear FSM pilot+score NPE,0.6592922210693359,0.6591013778152234,interior,-0.2516842484474182,0.5887226462364197,0.07268226891756058,0.45182442367076875,0.6026793420314789,0.6834085941314697,0.007871707955192875,0.0017595196941739112,0.042029720858935575,1.0
0.5,109,shared-raw-gate FSM pilot+score NPE,0.6592922210693359,0.6591013778152234,interior,-0.9837522506713867,0.5627480745315552,0.0841466411948204,0.4069012776017189,0.5726929903030396,0.680191969871521,0.003937320857417603,0.0002551066179364798,0.016053834750962743,1.0
0.65,100,exact likelihood grid,0.3978640399009067,0.5981743647422996,interior,nan,0.5494603762385424,0.08343765262656104,0.40292872540178254,0.5548548308133515,0.676214220274997,0.010108215946095457,0.0,0.0,1.0
0.65,100,pilot-only NPE,0.39786404371261597,0.5981743656584889,interior,nan,0.5391725301742554,0.10321874916553497,0.3496136456727982,0.5516494810581207,0.6805740088224411,0.012282728067976341,0.00010583977664246571,0.01678416918641347,1.0
0.65,100,linear FSM pilot+score NPE,0.39786404371261597,0.5981743656584889,interior,0.3633922338485718,0.5710937976837158,0.0780910775065422,0.4296650215983391,0.5794785618782043,0.6806141138076782,0.006226188763978374,0.0004680049234244901,0.02171724806020083,1.0
0.65,100,shared-raw-gate FSM pilot+score NPE,0.39786404371261597,0.5981743656584889,interior,-0.04454928636550903,0.5573415756225586,0.0849410891532898,0.4067016437649727,0.5663608610630035,0.6790175288915634,0.008585583608110032,6.211330373061754e-05,0.008169256298335722,1.0
0.65,101,exact likelihood grid,0.6075492383198154,0.6473815477217373,interior,nan,0.543541572276835,0.08738918772552,0.3900028875543967,0.5492667423201013,0.6759846157463955,0.011333396833288358,0.0,0.0,1.0
0.65,101,pilot-only NPE,0.607549250125885,0.6473815504168112,interior,nan,0.5631632208824158,0.09419713169336319,0.38895768374204637,0.5796459317207336,0.6851862132549286,0.007540626207516116,0.0003850090940008909,0.02071675761832549,1.0
0.65,101,linear FSM pilot+score NPE,0.607549250125885,0.6473815504168112,interior,-1.614332914352417,0.5346773266792297,0.08599258959293365,0.3864856317639351,0.5389831960201263,0.6685281306505203,0.013299318981849103,7.857485001466381e-05,0.008939130011425838,1.0
0.65,101,shared-raw-gate FSM pilot+score NPE,0.607549250125885,0.6473815504168112,interior,-1.6578654050827026,0.533210813999176,0.09024900943040848,0.374560584127903,0.5410018563270569,0.6674837559461594,0.013639713966735063,0.00010672456659141885,0.010268930837418075,1.0
0.65,102,exact likelihood grid,0.5993401116095672,0.6455053196547211,interior,nan,0.6287138724442078,0.05745928003793409,0.5154920564347948,0.6422617094523195,0.6950973038372689,0.00045309922632145506,0.0,0.0,1.0
0.65,102,pilot-only NPE,0.5993401408195496,0.6455053263387888,interior,nan,0.5623520612716675,0.09659648686647415,0.3815950840711594,0.580168604850769,0.686628594994545,0.007682161163325535,0.004403889982099903,0.06629808170071069,1.0
0.65,102,linear FSM pilot+score NPE,0.5993401408195496,0.6455053263387888,interior,1.3916957378387451,0.6190600395202637,0.059455957263708115,0.5005642473697662,0.6313853859901428,0.6906478196382523,0.0009572811544876472,9.319649012342849e-05,0.009595378557345215,1.0
0.65,102,shared-raw-gate FSM pilot+score NPE,0.5993401408195496,0.6455053263387888,interior,1.2598944902420044,0.6121061444282532,0.06481529027223587,0.4806277871131897,0.6249487400054932,0.6888948559761048,0.0014359442900924097,0.0002758166298519256,0.01654404401352826,1.0
0.65,103,exact likelihood grid,-0.4708314084297503,0.38441947927085246,interior,nan,0.6045206221820112,0.06859264965063042,0.4739937191339849,0.6168149078651705,0.6917870242380878,0.0020683738067113744,0.0,0.0,1.0
0.65,103,pilot-only NPE,-0.47083139419555664,0.3844194826392483,interior,nan,0.4018961489200592,0.12758618593215942,0.19720942825078963,0.39641617238521576,0.6162932962179185,0.06155552092069745,0.041056677164683496,0.20256072471245548,0.0
0.65,103,linear FSM pilot+score NPE,-0.47083139419555664,0.3844194826392483,interior,3.8224568367004395,0.5656238794326782,0.07867588102817535,0.4210140660405159,0.5725339949131012,0.6796394497156143,0.007119329721991224,0.001512956596507787,0.03883298977195642,1.0
0.65,103,shared-raw-gate FSM pilot+score NPE,-0.47083139419555664,0.3844194826392483,interior,5.136751651763916,0.5877343416213989,0.07412765175104141,0.4439377963542938,0.6010289788246155,0.6832245528697968,0.0038770122133206567,0.00028177921505958924,0.0167238098065529,1.0
0.65,104,exact likelihood grid,-0.3054651127918676,0.4242220375742583,interior,nan,0.5635295919440354,0.08206662742383002,0.41599704507959656,0.5713702875498958,0.6824089812048599,0.007477131469365031,0.0,0.0,1.0
0.65,104,pilot-only NPE,-0.30546510219573975,0.4242220401624442,interior,nan,0.4308612644672394,0.1212606206536293,0.22996631488204003,0.4305242449045181,0.6317238301038742,0.04802178541089721,0.01760088511549039,0.13260442413263562,0.0
0.65,104,linear FSM pilot+score NPE,-0.30546510219573975,0.4242220401624442,interior,2.550179958343506,0.5485891699790955,0.08841953426599503,0.3890790641307831,0.554534375667572,0.6781890749931335,0.010284156445528799,0.0002232162084904599,0.014879597469108753,1.0
0.65,104,shared-raw-gate FSM pilot+score NPE,-0.30546510219573975,0.4242220401624442,interior,3.132256269454956,0.5559168457984924,0.08623599261045456,0.4015604928135872,0.5668998062610626,0.6773654341697694,0.008851639904504655,5.7953903876479345e-05,0.0075552742254610325,1.0
0.65,105,exact likelihood grid,0.8472978603872034,0.7,right_boundary,nan,0.6485933942292884,0.04395472828759764,0.5608496898230853,0.6600501085649819,0.6967780067736367,1.9785397941992047e-06,0.0,0.0,1.0
0.65,105,pilot-only NPE,0.8472978472709656,0.69999999724559,right_boundary,nan,0.6017702221870422,0.07676397264003754,0.4488719657063484,0.6210437417030334,0.6905889272689819,0.002326111467887275,0.002192409440097784,0.046759425042112904,1.0
0.65,105,linear FSM pilot+score NPE,0.8472978472709656,0.69999999724559,right_boundary,2.9935593605041504,0.6566521525382996,0.037762973457574844,0.5798282712697983,0.6671219170093536,0.6959073662757873,4.425113339280499e-05,6.494358548305623e-05,0.008277198114485889,1.0
0.65,105,shared-raw-gate FSM pilot+score NPE,0.8472978472709656,0.69999999724559,right_boundary,2.9591689109802246,0.6483122110366821,0.0438055545091629,0.5545113623142243,0.6587774753570557,0.6942523002624512,2.848631584697689e-06,7.906398780426173e-08,0.0032900539002943844,1.0
0.65,106,exact likelihood grid,0.8472978603872034,0.7,right_boundary,nan,0.640605453958244,0.04953665584362904,0.5422062640878631,0.6530209941496165,0.6961336807082187,8.82574953306742e-05,0.0,0.0,1.0
0.65,106,pilot-only NPE,0.8472978472709656,0.69999999724559,right_boundary,nan,0.600261926651001,0.0781695693731308,0.44486729204654696,0.6197713911533356,0.6903979420661926,0.002473875940470409,0.0016276001955902615,0.040279823035347995,1.0
0.65,106,linear FSM pilot+score NPE,0.8472978472709656,0.69999999724559,right_boundary,1.2987594604492188,0.6349332928657532,0.05023154988884926,0.5358715832233429,0.6462372243404388,0.6922402679920197,0.00022700566386916487,3.2173411459166447e-05,0.0056084802601223584,1.0
0.65,106,shared-raw-gate FSM pilot+score NPE,0.8472978472709656,0.69999999724559,right_boundary,1.6882416009902954,0.6334517598152161,0.05307169631123543,0.5184278368949891,0.6449848115444183,0.6919732064008712,0.0002738442532132986,5.117533989199184e-05,0.007089990684736313,1.0
0.65,107,exact likelihood grid,0.8472978603872034,0.7,right_boundary,nan,0.640477682651236,0.04960073863087666,0.5419627958758393,0.6528932415684052,0.6961216560909974,9.067452769057329e-05,0.0,0.0,1.0
0.65,107,pilot-only NPE,0.8472978472709656,0.69999999724559,right_boundary,nan,0.6012089848518372,0.07807160168886185,0.4481438398361206,0.6205061078071594,0.6915044993162155,0.002380563159188258,0.0015420306268605073,0.039204984268954614,1.0
0.65,107,linear FSM pilot+score NPE,0.8472978472709656,0.69999999724559,right_boundary,2.2814443111419678,0.6483715772628784,0.041561227291822433,0.5635121762752533,0.6588352620601654,0.6944075375795364,2.6517606107746174e-06,6.231357213971805e-05,0.008440428741966398,1.0
0.65,107,shared-raw-gate FSM pilot+score NPE,0.8472978472709656,0.69999999724559,right_boundary,2.583953857421875,0.6452422142028809,0.04490155354142189,0.5514305800199508,0.6552408933639526,0.6934373944997787,2.2636525691268827e-05,2.270076090661988e-05,0.006075763972939902,1.0
0.65,108,exact likelihood grid,0.8472978603872034,0.7,right_boundary,nan,0.6219003852461686,0.05962464358727062,0.5062800595057382,0.6343874171647508,0.6940356564570657,0.0007895883493137382,0.0,0.0,1.0
0.65,108,pilot-only NPE,0.8472978472709656,0.69999999724559,right_boundary,nan,0.6002007126808167,0.077091746032238,0.44603179991245273,0.6189314424991608,0.6913533985614777,0.002479969017498578,0.00047087578944348985,0.021635980341919003,1.0
0.65,108,linear FSM pilot+score NPE,0.8472978472709656,0.69999999724559,right_boundary,0.2725489139556885,0.6190745234489441,0.05956480652093887,0.5002728134393692,0.6323204934597015,0.6895075112581253,0.0009563850999099102,7.98549489701316e-06,0.002787824574964493,1.0
0.65,108,shared-raw-gate FSM pilot+score NPE,0.8472978472709656,0.69999999724559,right_boundary,0.5695747137069702,0.6202227473258972,0.060421403497457504,0.49615049064159394,0.6329329609870911,0.6902240246534348,0.0008866847768173627,2.8144689915326293e-06,0.00269149309456029,1.0
0.65,109,exact likelihood grid,0.8472978603872034,0.7,right_boundary,nan,0.5965787096325956,0.07076560388680948,0.4640286089409854,0.6075405358838958,0.690124336698991,0.002853834264518534,0.0,0.0,1.0
0.65,109,pilot-only NPE,0.8472978472709656,0.69999999724559,right_boundary,nan,0.6008666753768921,0.07697288691997528,0.4471044450998306,0.619939386844635,0.6908172875642776,0.0024140835885197044,1.8386650224259916e-05,0.008765778657813052,1.0
0.65,109,linear FSM pilot+score NPE,0.8472978472709656,0.69999999724559,right_boundary,0.12721091508865356,0.6177905201911926,0.060003843158483505,0.49856150448322295,0.6312747299671173,0.6893098145723343,0.0010374505895539713,0.0004499409071738072,0.021394118853412903,1.0
0.65,109,shared-raw-gate FSM pilot+score NPE,0.8472978472709656,0.69999999724559,right_boundary,-0.028633594512939453,0.6094706654548645,0.06576438248157501,0.4795734599232674,0.6220743656158447,0.689003375172615,0.0016426269586715155,0.00016620252492333235,0.013163940688407379,1.0
0.68,100,exact likelihood grid,0.5070388561260635,0.6241120570912706,interior,nan,0.571822242722553,0.07811289057207395,0.4307953103416394,0.579742772891319,0.6839613775746562,0.011702427169578249,0.0,0.0,1.0
0.68,100,pilot-only NPE,0.5070388317108154,0.6241120513635462,interior,nan,0.5519040822982788,0.09861535578966141,0.3700967520475388,0.5654234290122986,0.6832259148359299,0.016408564131846142,0.00039673311468712256,0.019980078801747608,1.0
0.68,100,linear FSM pilot+score NPE,0.5070388317108154,0.6241120513635462,interior,0.5748240947723389,0.5914791226387024,0.07098221778869629,0.4591981887817383,0.6023910939693451,0.6856764256954193,0.0078359457288139,0.00038639292803791745,0.019768635777302593,1.0
0.68,100,shared-raw-gate FSM pilot+score NPE,0.5070388317108154,0.6241120513635462,interior,0.19618642330169678,0.5800235867500305,0.07766759395599365,0.4361132726073265,0.5923079550266266,0.6831839144229889,0.009995283206328684,6.726204385704118e-05,0.00846879163970667,1.0
0.68,101,exact likelihood grid,0.8472978603872034,0.7,right_boundary,nan,0.5675998934530935,0.08143145617541321,0.4202752568352301,0.576110533417903,0.6839056402135044,0.012633783951755951,0.0,0.0,1.0
0.68,101,pilot-only NPE,0.8472978472709656,0.69999999724559,right_boundary,nan,0.6019354462623596,0.07649367302656174,0.44971129298210144,0.6206229031085968,0.6906018733978272,0.006094074550256951,0.0011789301867179043,0.03448879666345794,1.0
0.68,101,linear FSM pilot+score NPE,0.8472978472709656,0.69999999724559,right_boundary,-2.1194064617156982,0.5580271482467651,0.08104158192873001,0.4129172027111054,0.5647710561752319,0.6754063397645951,0.014877376564816622,9.163745078528215e-05,0.00951339477315799,0.0
0.68,101,shared-raw-gate FSM pilot+score NPE,0.8472978472709656,0.69999999724559,right_boundary,-1.9575424194335938,0.558784544467926,0.08379145711660385,0.4064404547214508,0.5686618685722351,0.6774931460618973,0.014693186659848215,7.771037773029276e-05,0.00875315415975396,0.0
0.68,102,exact likelihood grid,0.5993401116095672,0.6455053196547211,interior,nan,0.6287138724442078,0.05745928003793409,0.5154920564347948,0.6422617094523195,0.6950973038372689,0.0026302668796689883,0.0,0.0,1.0
0.68,102,pilot-only NPE,0.5993401408195496,0.6455053263387888,interior,nan,0.5623520612716675,0.09659648686647415,0.3815950840711594,0.580168604850769,0.686628594994545,0.013841037487025495,0.004403889982099903,0.06629808170071069,1.0
0.68,102,linear FSM pilot+score NPE,0.5993401408195496,0.6455053263387888,interior,1.3916957378387451,0.6190600395202637,0.059455957263708115,0.5005642473697662,0.6313853859901428,0.6906478196382523,0.0037136787832718313,9.319649012342849e-05,0.009595378557345215,1.0
0.68,102,shared-raw-gate FSM pilot+score NPE,0.5993401408195496,0.6455053263387888,interior,1.2598944902420044,0.6121061444282532,0.06481529027223587,0.4806277871131897,0.6249487400054932,0.6888948559761048,0.004609575624397224,0.0002758166298519256,0.01654404401352826,1.0
0.68,103,exact likelihood grid,-0.4286095084569532,0.39445841694430356,interior,nan,0.6213391206760067,0.0608716342474304,0.502804531848205,0.6344993113406702,0.6941620946200804,0.0034410987630641085,0.0,0.0,1.0
0.68,103,pilot-only NPE,-0.4286095201969147,0.39445841414008487,interior,nan,0.41217881441116333,0.12556396424770355,0.20847066566348077,0.40360336005687714,0.6218530714511872,0.07172818745021012,0.04374803371680308,0.20909658515451324,0.0
0.68,103,linear FSM pilot+score NPE,-0.4286095201969147,0.39445841414008487,interior,4.141510009765625,0.5820967555046082,0.07313074171543121,0.44357244968414306,0.5903283357620239,0.6827712208032608,0.009585045282724483,0.001539963224245395,0.03917861358521353,1.0
0.68,103,shared-raw-gate FSM pilot+score NPE,-0.4286095201969147,0.39445841414008487,interior,5.550857067108154,0.601311206817627,0.06852485984563828,0.46423755288124086,0.6144711375236511,0.6852127254009247,0.006191926172498287,0.0004011173335186802,0.019964191883782255,1.0
0.68,104,exact likelihood grid,-0.3054651127918676,0.4242220375742583,interior,nan,0.5635295919440354,0.08206662742383002,0.41599704507959656,0.5713702875498958,0.6824089812048599,0.013565355952722914,0.0,0.0,1.0
0.68,104,pilot-only NPE,-0.30546510219573975,0.4242220401624442,interior,nan,0.4308612644672394,0.1212606206536293,0.22996631488204003,0.4305242449045181,0.6317238301038742,0.062070109542862864,0.01760088511549039,0.13260442413263562,0.0
0.68,104,linear FSM pilot+score NPE,-0.30546510219573975,0.4242220401624442,interior,2.550179958343506,0.5485891699790955,0.08841953426599503,0.3890790641307831,0.554534375667572,0.6781890749931335,0.017268806246783078,0.0002232162084904599,0.014879597469108753,0.0
0.68,104,shared-raw-gate FSM pilot+score NPE,-0.30546510219573975,0.4242220401624442,interior,3.132256269454956,0.5559168457984924,0.08623599261045456,0.4015604928135872,0.5668998062610626,0.6773654341697694,0.015396629156595117,5.7953903876479345e-05,0.0075552742254610325,0.0
0.68,105,exact likelihood grid,0.8472978603872034,0.7,right_boundary,nan,0.6583019943912701,0.037158200155610964,0.5836352368881619,0.6685534946075173,0.6975397877753694,0.00047080344739647506,0.0,0.0,1.0
0.68,105,pilot-only NPE,0.8472978472709656,0.69999999724559,right_boundary,nan,0.6017702221870422,0.07676397264003754,0.4488719657063484,0.6210437417030334,0.6905889272689819,0.006119898136664747,0.0031958412685507134,0.05646800721446475,1.0
0.68,105,linear FSM pilot+score NPE,0.8472978472709656,0.69999999724559,right_boundary,4.077510833740234,0.6680618524551392,0.03085080161690712,0.6047521859407425,0.6766790449619293,0.6978309839963913,0.00014251936680286808,9.525482942686936e-05,0.009844937090459345,1.0
