pi_true,seed,method,pilot_u_context,pilot_status,score_context,pi_post_mean,pi_post_sd,exact_pi_post_sd,q05,q50,q95,pi_sq_err,mean_sq_err_to_exact,w1_to_exact,coverage90
0.68,105,exact likelihood grid,0.8472978603872034,right_boundary,nan,0.6583019943912701,0.037158200155610964,0.037158200155610964,0.5836352368881619,0.6685534946075173,0.6975397877753694,0.00047080344739647506,0.0,0.0,1.0
0.68,105,raw-block DeepSets FSM pilot+score NPE,0.8472978603872034,right_boundary,4.243652820587158,0.6620919108390808,0.030561234802007675,0.037158200155610964,0.5964675813913345,0.6713716685771942,0.6935429662466049,0.0003206996573954331,1.4363466681385937e-05,0.006185534414628732,1.0
0.68,106,exact likelihood grid,0.8472978603872034,right_boundary,nan,0.640605453958244,0.04953665584362904,0.04953665584362904,0.5422062640878631,0.6530209941496165,0.6961336807082187,0.0015519302578360392,0.0,0.0,1.0
0.68,106,raw-block DeepSets FSM pilot+score NPE,0.8472978603872034,right_boundary,1.7710920572280884,0.6360251903533936,0.05067353695631027,0.04953665584362904,0.5317588776350022,0.6485844254493713,0.691609439253807,0.0019337838834552756,2.0978814689917373e-05,0.004523859091061734,1.0
0.68,107,exact likelihood grid,0.8472978603872034,right_boundary,nan,0.640477682651236,0.04960073863087666,0.04960073863087666,0.5419627958758393,0.6528932415684052,0.6961216560909974,0.00156201356861642,0.0,0.0,1.0
0.68,107,raw-block DeepSets FSM pilot+score NPE,0.8472978603872034,right_boundary,2.720928192138672,0.6482019424438477,0.04217715933918953,0.04960073863087666,0.5576113313436508,0.6601762473583221,0.6930784463882447,0.0010111164643443803,5.966418934375789e-05,0.008898129045951603,1.0
0.68,108,exact likelihood grid,0.8472978603872034,right_boundary,nan,0.6219003852461686,0.05962464358727062,0.05962464358727062,0.5062800595057382,0.6343874171647508,0.6940356564570657,0.003375565234543624,0.0,0.0,1.0
0.68,108,raw-block DeepSets FSM pilot+score NPE,0.8472978603872034,right_boundary,0.4919440746307373,0.6177760362625122,0.06038710102438927,0.05962464358727062,0.501311656832695,0.6320468783378601,0.6890533149242402,0.0038718216632042017,1.701025453898786e-05,0.004163727569758692,1.0
0.68,109,exact likelihood grid,0.8472978603872034,right_boundary,nan,0.6079640412861169,0.06611926095697533,0.06611926095697533,0.48215047543022665,0.6198106358773584,0.6920777401077944,0.005189179347828275,0.0,0.0,1.0
0.68,109,raw-block DeepSets FSM pilot+score NPE,0.8472978603872034,right_boundary,0.35495293140411377,0.6154335737228394,0.061996862292289734,0.06611926095697533,0.4957743093371391,0.6291365921497345,0.6895429819822312,0.0041688234022040265,5.579391482324863e-05,0.00804556642614863,1.0
