pi_true,seed,method,pilot_u_context,pilot_status,score_context,pi_post_mean,pi_post_sd,exact_pi_post_sd,q05,q50,q95,pi_sq_err,mean_sq_err_to_exact,w1_to_exact,coverage90
0.1,101,direct amortized raw-FSM pilot+score NPE,-2.4683713256785453,interior,0.07233628630638123,0.15933358669281006,0.07925979048013687,0.06263351440289287,0.06666669361293316,0.14274656772613525,0.31366879940032966,0.003520474509833206,0.00017915625400468193,0.013727750597793827,1.0
0.1,102,exact likelihood grid,-1.6822309579679835,interior,nan,0.2634011333726914,0.08319071314052129,0.08319071314052129,0.13809735413053403,0.2568880055936657,0.4106177490174676,0.026699930387480076,0.0,0.0,0.0
0.1,102,direct amortized raw-FSM pilot+score NPE,-1.6822309579679835,interior,0.02566707879304886,0.2285255640745163,0.10664626210927963,0.08319071314052129,0.08287609666585923,0.212669238448143,0.4239866808056832,0.016518820620672593,0.001216305333871813,0.039065770285917414,1.0
0.1,103,exact likelihood grid,-2.9444389791664403,left_boundary,nan,0.07960997457726851,0.028961002737813258,0.028961002737813258,0.051429073862265466,0.07077106145536079,0.13766453017617755,0.0004157531367396367,0.0,0.0,1.0
0.1,103,direct amortized raw-FSM pilot+score NPE,-2.9444389791664403,left_boundary,0.17278257012367249,0.12580299377441406,0.06658923625946045,0.028961002737813258,0.05767807755619288,0.1072642058134079,0.26118423193693163,0.0006657944877224506,0.0021337950225478576,0.04625936797523773,1.0
0.1,104,exact likelihood grid,-2.9444389791664403,left_boundary,nan,0.09453071719306991,0.039342512984450566,0.039342512984450566,0.05267412738756153,0.08382748868603071,0.17274804117652923,2.991305442218117e-05,0.0,0.0,1.0
0.1,104,direct amortized raw-FSM pilot+score NPE,-2.9444389791664403,left_boundary,0.05022113025188446,0.12316135317087173,0.06353145837783813,0.039342512984450566,0.0587744664400816,0.10515965521335602,0.251526290178299,0.0005364482807058499,0.0008197133164934004,0.02869720688431109,1.0
0.1,105,exact likelihood grid,-2.9444389791664403,left_boundary,nan,0.08354993845211786,0.03265792438233137,0.03265792438233137,0.05164456755267191,0.07361926699970214,0.14907108445202147,0.0002706045249291107,0.0,0.0,1.0
0.1,105,direct amortized raw-FSM pilot+score NPE,-2.9444389791664403,left_boundary,-0.1066041886806488,0.12281015515327454,0.06311556696891785,0.03265792438233137,0.057254673540592195,0.10607726871967316,0.2500790119171143,0.0005203031781164567,0.0015413646154217816,0.0393267527278018,1.0
0.1,106,exact likelihood grid,-1.8802535767237614,interior,nan,0.18599383849482193,0.07018734380865448,0.07018734380865448,0.08464488858550913,0.17818026535211048,0.3134810729578741,0.007394940259073517,0.0,0.0,1.0
0.1,106,direct amortized raw-FSM pilot+score NPE,-1.8802535767237614,interior,0.3033878803253174,0.20318478345870972,0.09635491669178009,0.07018734380865448,0.07570582181215287,0.18576599657535553,0.38882023245096214,0.010647099537420813,0.0002955285887514189,0.021058830752895923,1.0
0.1,107,exact likelihood grid,-1.192993788909009,interior,nan,0.18884383142301794,0.07027294923240585,0.07027294923240585,0.08741763507377459,0.18101751101588548,0.31647092586034453,0.00789322638192163,0.0,0.0,1.0
0.1,107,direct amortized raw-FSM pilot+score NPE,-1.192993788909009,interior,0.10434842109680176,0.2830532491207123,0.11872170865535736,0.07027294923240585,0.10826692134141921,0.2735675573348999,0.5007011026144029,0.03350849201364955,0.008875414382938642,0.09427615463919478,0.0
0.1,108,exact likelihood grid,-2.9444389791664403,left_boundary,nan,0.1426076737825841,0.05971971391035383,0.05971971391035383,0.06296083570985017,0.13310499022203284,0.25465572596580677,0.001815413865163104,0.0,0.0,1.0
0.1,108,direct amortized raw-FSM pilot+score NPE,-2.9444389791664403,left_boundary,-0.09589328616857529,0.12310691177845001,0.0638468861579895,0.05971971391035383,0.057801499217748645,0.10454531759023666,0.2548821672797203,0.0005339293719370717,0.0003802797187418797,0.020555082956328546,1.0
0.1,109,exact likelihood grid,-2.806435097562769,interior,nan,0.14261276451011906,0.060559558600485314,0.060559558600485314,0.0626291292114266,0.1326243378237185,0.25667123396633407,0.0018158476991948622,0.0,0.0,1.0
0.1,109,direct amortized raw-FSM pilot+score NPE,-2.806435097562769,interior,-0.14421404898166656,0.13096493482589722,0.06821689009666443,0.060559558600485314,0.05925179496407509,0.11322370916604996,0.26909914165735244,0.000958827188772062,0.00013567193635263954,0.014900990741632814,1.0
0.3,100,exact likelihood grid,-1.6200823922780003,interior,nan,0.27823829698204466,0.08481298127439783,0.08481298127439783,0.14882659861285152,0.2724518212219317,0.42707917493940556,0.0004735717182416859,0.0,0.0,1.0
0.3,100,direct amortized raw-FSM pilot+score NPE,-1.6200823922780003,interior,0.12084318697452545,0.23243100941181183,0.11032262444496155,0.08481298127439783,0.08035265170037746,0.21788200736045837,0.4338095754384995,0.0045655684891066604,0.0020983075945420074,0.049074249799181964,1.0
0.3,101,exact likelihood grid,-0.8780671102943832,interior,nan,0.3503697201065057,0.09569708915559326,0.09569708915559326,0.20171322902288327,0.34516832481118115,0.5167533992014791,0.0025371087036077248,0.0,0.0,1.0
0.3,101,direct amortized raw-FSM pilot+score NPE,-0.8780671102943832,interior,0.1308090090751648,0.33640405535697937,0.12292061746120453,0.09569708915559326,0.1468309186398983,0.32751430571079254,0.5576854258775712,0.0013252552464340193,0.00019503979189616202,0.02667748462523445,1.0
