step,train_loss,val_loss_raw,val_loss_ema,best_val_loss,best_step,best_source,grad_norm,learning_rate
4400,9.492277145385742,66.1582216796875,64.59920654296874,44.08781506347656,500,ema,98.88275146484375,0.0001
4500,7.333401203155518,67.15585278320313,65.2447021484375,44.08781506347656,500,ema,86.59795379638672,0.0001
4600,6.705840110778809,67.77005859375,65.9683330078125,44.08781506347656,500,ema,88.08351135253906,0.0001
4700,5.990344047546387,68.34885083007812,66.68373022460938,44.08781506347656,500,ema,86.6456527709961,0.0001
4800,6.185308933258057,69.0281328125,67.31696435546876,44.08781506347656,500,ema,86.20311737060547,0.0001
4900,5.64495849609375,70.06137255859375,68.053390625,44.08781506347656,500,ema,82.04737091064453,0.0001
5000,4.314822196960449,70.4268701171875,68.72014624023437,44.08781506347656,500,ema,74.85931396484375,0.0001
5100,4.511147499084473,70.7817412109375,69.33534448242187,44.08781506347656,500,ema,79.41072845458984,0.0001
5200,4.586361408233643,71.4770615234375,69.9069931640625,44.08781506347656,500,ema,80.45153045654297,0.0001
5300,4.301807403564453,71.81879125976562,70.451869140625,44.08781506347656,500,ema,75.38375091552734,0.0001
5400,3.8557801246643066,72.63595068359375,71.06648193359375,44.08781506347656,500,ema,74.52284240722656,0.0001
5500,3.486855983734131,72.98279272460937,71.56724975585938,44.08781506347656,500,ema,72.82859802246094,0.0001
5600,3.119626045227051,73.62980859375,72.1834814453125,44.08781506347656,500,ema,69.1411361694336,0.0001
5700,3.143646717071533,74.129453125,72.70980908203126,44.08781506347656,500,ema,70.57242584228516,0.0001
5800,2.7415788173675537,74.56997412109375,73.233662109375,44.08781506347656,500,ema,64.91423034667969,0.0001
5900,2.2153894901275635,74.85920141601562,73.72149633789063,44.08781506347656,500,ema,60.77143859863281,0.0001
6000,2.3152213096618652,75.59724340820313,74.21633813476562,44.08781506347656,500,ema,60.80794143676758,0.0001
6100,1.8148202896118164,76.26123559570313,74.80115576171875,44.08781506347656,500,ema,54.90058135986328,0.0001
6200,1.6472110748291016,76.77135302734375,75.32541845703125,44.08781506347656,500,ema,55.16105270385742,0.0001
6300,1.7339305877685547,77.216140625,75.84853759765625,44.08781506347656,500,ema,56.457908630371094,0.0001
6400,1.4568262100219727,77.50366625976562,76.35449731445313,44.08781506347656,500,ema,52.21253967285156,0.0001
6500,1.5411456823349,77.84222924804688,76.85603515625,44.08781506347656,500,ema,50.74293518066406,0.0001
6600,1.4154008626937866,78.39640014648438,77.31102734375,44.08781506347656,500,ema,52.705013275146484,0.0001
6700,1.0965149402618408,78.77264721679687,77.7810791015625,44.08781506347656,500,ema,47.06528091430664,0.0001
6800,1.1905648708343506,79.28796826171875,78.23296923828126,44.08781506347656,500,ema,50.27067947387695,0.0001
6900,0.9855944514274597,79.61039404296875,78.6603701171875,44.08781506347656,500,ema,44.25897216796875,0.0001
7000,0.9133368730545044,79.98555419921875,79.0528671875,44.08781506347656,500,ema,43.12029266357422,0.0001
7100,0.7695362567901611,80.47346752929687,79.46935400390625,44.08781506347656,500,ema,41.20732879638672,0.0001
7200,0.7146567106246948,80.6885224609375,79.85324340820313,44.08781506347656,500,ema,41.544681549072266,0.0001
7300,0.647138774394989,81.05811083984375,80.19116064453125,44.08781506347656,500,ema,40.402557373046875,0.0001
7400,0.5960980653762817,81.39890502929687,80.52823315429687,44.08781506347656,500,ema,42.62992858886719,0.0001
7500,0.5532488822937012,81.5807958984375,80.8472919921875,44.08781506347656,500,ema,37.00782775878906,0.0001
7600,0.4456367492675781,81.94989428710937,81.1316357421875,44.08781506347656,500,ema,34.0096321105957,0.0001
7700,0.43573951721191406,82.08610375976562,81.4306025390625,44.08781506347656,500,ema,33.66680145263672,0.0001
7800,0.45987650752067566,82.32916650390625,81.69582690429688,44.08781506347656,500,ema,36.124534606933594,0.0001
7900,0.33484193682670593,82.60163623046876,81.961626953125,44.08781506347656,500,ema,30.904083251953125,0.0001
8000,0.34498363733291626,82.91167749023438,82.19989233398438,44.08781506347656,500,ema,28.637048721313477,0.0001
8100,0.35482120513916016,82.97696484375,82.44605151367188,44.08781506347656,500,ema,29.080595016479492,0.0001
8200,0.23984113335609436,83.04469946289062,82.6274697265625,44.08781506347656,500,ema,26.28377342224121,0.0001
8300,0.28279197216033936,83.43025024414062,82.83646801757813,44.08781506347656,500,ema,28.93183708190918,0.0001
8400,0.20898912847042084,83.498017578125,83.0271630859375,44.08781506347656,500,ema,24.2729549407959,0.0001
8500,0.23590359091758728,83.623892578125,83.19325830078125,44.08781506347656,500,ema,24.758285522460938,0.0001
8600,0.22345012426376343,83.8211953125,83.35100830078125,44.08781506347656,500,ema,26.55990982055664,0.0001
8700,0.20489460229873657,83.94101123046875,83.497609375,44.08781506347656,500,ema,27.322879791259766,0.0001
8800,0.16970816254615784,83.91196533203124,83.62445336914062,44.08781506347656,500,ema,23.989822387695312,0.0001
8900,0.16715705394744873,84.15660473632812,83.72945654296875,44.08781506347656,500,ema,23.85468864440918,0.0001
9000,0.16920334100723267,84.030365234375,83.817306640625,44.08781506347656,500,ema,26.169015884399414,0.0001
9100,0.16622716188430786,84.15051196289062,83.91232373046876,44.08781506347656,500,ema,24.497516632080078,0.0001
9200,0.14254240691661835,84.39652514648438,84.0132451171875,44.08781506347656,500,ema,21.7524356842041,0.0001
9300,0.15025271475315094,84.1503642578125,84.05986767578125,44.08781506347656,500,ema,22.58148956298828,0.0001
9400,0.14956001937389374,84.187658203125,84.08831909179688,44.08781506347656,500,ema,23.65205955505371,0.0001
9500,0.14460505545139313,84.32818481445312,84.135912109375,44.08781506347656,500,ema,22.29320526123047,0.0001
9600,0.11899544298648834,84.47224462890625,84.2040419921875,44.08781506347656,500,ema,19.241628646850586,0.0001
9700,0.11440456658601761,84.39907666015625,84.25088671875,44.08781506347656,500,ema,19.60887908935547,0.0001
9800,0.11620163917541504,84.26157958984375,84.2903125,44.08781506347656,500,ema,20.070383071899414,0.0001
9900,0.10636821389198303,84.35763940429688,84.29205078125,44.08781506347656,500,ema,19.879304885864258,0.0001
10000,0.12158267199993134,84.3879794921875,84.30307177734375,44.08781506347656,500,ema,20.966487884521484,0.0001
10100,0.09652596712112427,84.40614599609376,84.31352978515625,44.08781506347656,500,ema,19.483861923217773,0.0001
10200,0.12260004878044128,84.38794018554688,84.3223876953125,44.08781506347656,500,ema,22.100351333618164,0.0001
10300,0.1283814013004303,84.49698974609375,84.32142236328124,44.08781506347656,500,ema,22.95009422302246,0.0001
10400,0.10498562455177307,84.47686474609375,84.30538525390625,44.08781506347656,500,ema,18.015892028808594,0.0001
10500,0.1319708377122879,84.32412524414063,84.3241669921875,44.08781506347656,500,ema,22.704845428466797,0.0001
10600,0.11643918603658676,84.29055078125,84.31622509765624,44.08781506347656,500,ema,20.741334915161133,0.0001
10700,0.10505107045173645,84.3709580078125,84.321572265625,44.08781506347656,500,ema,20.408266067504883,0.0001
10800,0.11376361548900604,84.39425610351563,84.325529296875,44.08781506347656,500,ema,20.2530517578125,0.0001
10900,0.0860992968082428,84.48094750976563,84.3295234375,44.08781506347656,500,ema,16.964014053344727,0.0001
11000,0.10637606680393219,84.41346069335937,84.3418193359375,44.08781506347656,500,ema,18.22878074645996,0.0001
11100,0.10946083813905716,84.37753125,84.32265161132813,44.08781506347656,500,ema,20.419620513916016,0.0001
11200,0.10703413933515549,84.2328369140625,84.301419921875,44.08781506347656,500,ema,18.853811264038086,0.0001
11300,0.11173443496227264,84.34671728515625,84.27979052734375,44.08781506347656,500,ema,19.09604263305664,0.0001
11400,0.10097380727529526,84.3071748046875,84.274298828125,44.08781506347656,500,ema,18.701520919799805,0.0001
11500,0.10160166770219803,84.37418603515626,84.26812524414062,44.08781506347656,500,ema,17.968433380126953,0.0001
11600,0.0988365113735199,84.189095703125,84.26351782226563,44.08781506347656,500,ema,18.23225975036621,0.0001
11700,0.10942557454109192,84.35116723632812,84.23142919921875,44.08781506347656,500,ema,21.948196411132812,0.0001
11800,0.11332786828279495,84.29801538085937,84.22370727539062,44.08781506347656,500,ema,20.499610900878906,0.0001
11900,0.09666278958320618,84.3036123046875,84.18840795898437,44.08781506347656,500,ema,16.9964656829834,0.0001
12000,0.11367985606193542,84.2212333984375,84.1900166015625,44.08781506347656,500,ema,21.703487396240234,0.0001
12100,0.10071379691362381,84.15553857421875,84.1877138671875,44.08781506347656,500,ema,18.285049438476562,0.0001
12200,0.11160469800233841,84.23123364257812,84.18042919921875,44.08781506347656,500,ema,20.675830841064453,0.0001
12300,0.11297638714313507,84.15972705078126,84.1605263671875,44.08781506347656,500,ema,21.252290725708008,0.0001
12400,0.10382037609815598,83.99351245117188,84.13509252929687,44.08781506347656,500,ema,19.355712890625,0.0001
12500,0.12139556556940079,84.16007592773437,84.10671240234375,44.08781506347656,500,ema,21.80316734313965,0.0001
12600,0.09589480608701706,84.11003955078125,84.0775322265625,44.08781506347656,500,ema,17.557371139526367,0.0001
12700,0.10008877515792847,84.03847998046875,84.0460068359375,44.08781506347656,500,ema,18.625513076782227,0.0001
12800,0.09409460425376892,84.12299975585937,83.99319702148438,44.08781506347656,500,ema,18.54625701904297,0.0001
12900,0.09996508061885834,83.927611328125,83.96656640625,44.08781506347656,500,ema,18.117237091064453,0.0001
13000,0.08861044049263,83.960046875,83.95698754882812,44.08781506347656,500,ema,18.098186492919922,0.0001
13100,0.09670718759298325,83.9912587890625,83.94926147460937,44.08781506347656,500,ema,17.463855743408203,0.0001
13200,0.11277709156274796,83.95836865234375,83.92756787109376,44.08781506347656,500,ema,19.872236251831055,0.0001
13300,0.11328331381082535,83.87410327148437,83.90173413085938,44.08781506347656,500,ema,20.211790084838867,0.0001
13400,0.10342714190483093,83.88695263671875,83.88023876953125,44.08781506347656,500,ema,18.38853645324707,0.0001
13500,0.09900563955307007,83.77826123046874,83.86259375,44.08781506347656,500,ema,18.413005828857422,0.0001
13600,0.10635284334421158,83.8876669921875,83.8341142578125,44.08781506347656,500,ema,18.439027786254883,0.0001
13700,0.10321769118309021,83.8790576171875,83.81558154296874,44.08781506347656,500,ema,19.220672607421875,0.0001
13800,0.09198033809661865,83.86387890625,83.80255419921875,44.08781506347656,500,ema,17.271949768066406,0.0001
13900,0.10069695115089417,83.83983544921875,83.78689208984375,44.08781506347656,500,ema,17.721139907836914,0.0001
14000,0.08934640884399414,83.84965307617188,83.75930224609375,44.08781506347656,500,ema,17.000783920288086,0.0001
14100,0.09961354732513428,83.79458154296876,83.7359716796875,44.08781506347656,500,ema,19.311927795410156,0.0001
14200,0.08577235788106918,83.9560380859375,83.7178388671875,44.08781506347656,500,ema,16.643901824951172,0.0001
14300,0.09213951230049133,83.769806640625,83.70128759765625,44.08781506347656,500,ema,17.19805145263672,0.0001
14400,0.09039513766765594,83.60094384765625,83.706591796875,44.08781506347656,500,ema,18.054079055786133,0.0001
14500,0.1127205491065979,83.72030712890626,83.67419067382812,44.08781506347656,500,ema,20.969005584716797,0.0001
14600,0.10276322066783905,83.736103515625,83.67922412109375,44.08781506347656,500,ema,17.653091430664062,0.0001
14700,0.08909466117620468,83.63921435546875,83.65171826171876,44.08781506347656,500,ema,16.59132957458496,0.0001
14800,0.10669434070587158,83.4952060546875,83.61926611328126,44.08781506347656,500,ema,18.46445655822754,0.0001
14900,0.09433615952730179,83.55651123046874,83.5970341796875,44.08781506347656,500,ema,17.663570404052734,0.0001
15000,0.09497112780809402,83.63225,83.57431225585937,44.08781506347656,500,ema,17.517663955688477,0.0001
15100,0.09109192341566086,83.53038330078125,83.53298583984375,44.08781506347656,500,ema,17.224346160888672,0.0001
15200,0.09034339338541031,83.6639267578125,83.49761499023438,44.08781506347656,500,ema,17.39407730102539,0.0001
15300,0.11398497223854065,83.50439184570313,83.47109252929687,44.08781506347656,500,ema,20.55038070678711,0.0001
15400,0.096079021692276,83.34521020507813,83.44010278320313,44.08781506347656,500,ema,18.994693756103516,0.0001
15500,0.09915667772293091,83.33791943359375,83.44020141601563,44.08781506347656,500,ema,17.366941452026367,0.0001
15600,0.09171248227357864,83.3508310546875,83.4409716796875,44.08781506347656,500,ema,17.879276275634766,0.0001
15700,0.08365561068058014,83.46826806640625,83.41103369140625,44.08781506347656,500,ema,15.496894836425781,0.0001
15800,0.09429901838302612,83.40998608398438,83.3703310546875,44.08781506347656,500,ema,16.591018676757812,0.0001
15900,0.09090843796730042,83.24577221679688,83.34576025390625,44.08781506347656,500,ema,17.34971809387207,0.0001
16000,0.09037378430366516,83.41907275390625,83.325287109375,44.08781506347656,500,ema,17.148630142211914,0.0001
16100,0.09678622335195541,83.42599658203125,83.315513671875,44.08781506347656,500,ema,17.7069091796875,0.0001
16200,0.09986434876918793,83.37145654296874,83.27829174804687,44.08781506347656,500,ema,18.501794815063477,0.0001
16300,0.09578227996826172,83.34097729492187,83.25545581054688,44.08781506347656,500,ema,17.714035034179688,0.0001
16400,0.10112321376800537,83.34616650390625,83.253064453125,44.08781506347656,500,ema,19.057992935180664,0.0001
16500,0.08104104548692703,83.19485131835937,83.22414916992187,44.08781506347656,500,ema,15.603575706481934,0.0001
16600,0.0879022479057312,83.30048583984374,83.19662548828126,44.08781506347656,500,ema,17.327983856201172,0.0001
16700,0.11096112430095673,83.21504833984375,83.177052734375,44.08781506347656,500,ema,19.662635803222656,0.0001
16800,0.09311142563819885,83.1034921875,83.1611298828125,44.08781506347656,500,ema,16.614871978759766,0.0001
16900,0.09274449944496155,83.19619482421875,83.139515625,44.08781506347656,500,ema,17.175716400146484,0.0001
17000,0.09601504355669022,83.1792216796875,83.1248251953125,44.08781506347656,500,ema,17.280759811401367,0.0001
17100,0.09531927108764648,83.07380419921876,83.10329736328126,44.08781506347656,500,ema,17.23101234436035,0.0001
17200,0.07860379666090012,83.14330200195313,83.12025659179687,44.08781506347656,500,ema,15.079347610473633,0.0001
17300,0.07592633366584778,83.12394580078124,83.074015625,44.08781506347656,500,ema,14.040987968444824,0.0001
17400,0.09568700194358826,83.0424990234375,83.04686865234375,44.08781506347656,500,ema,17.36997413635254,0.0001
17500,0.0813952088356018,83.0020029296875,83.02515576171875,44.08781506347656,500,ema,16.12813377380371,0.0001
17600,0.08571843802928925,83.16218896484375,83.0158525390625,44.08781506347656,500,ema,15.42713451385498,0.0001
17700,0.09048061072826385,82.94896728515624,82.98844067382812,44.08781506347656,500,ema,16.06679344177246,0.0001
17800,0.07939758151769638,82.97725830078124,82.964638671875,44.08781506347656,500,ema,15.334061622619629,0.0001
17900,0.0885462760925293,82.99551220703125,82.95877612304687,44.08781506347656,500,ema,17.181955337524414,0.0001
18000,0.07303889840841293,82.89436328125,82.93580322265625,44.08781506347656,500,ema,14.074881553649902,0.0001
18100,0.08709678053855896,82.86976733398437,82.93067919921874,44.08781506347656,500,ema,16.7921085357666,0.0001
18200,0.08819213509559631,83.16170971679688,82.90447265625,44.08781506347656,500,ema,16.53860855102539,0.0001
18300,0.08191514015197754,82.93827734375,82.87752490234375,44.08781506347656,500,ema,15.19941234588623,0.0001
18400,0.10362787544727325,82.91574780273437,82.86593041992188,44.08781506347656,500,ema,17.958009719848633,0.0001
18500,0.10302075743675232,82.8467724609375,82.85425927734374,44.08781506347656,500,ema,19.781044006347656,0.0001
18600,0.11916147917509079,82.7052451171875,82.81196826171875,44.08781506347656,500,ema,22.074100494384766,0.0001
18700,0.07432592660188675,82.82705078125,82.79569409179688,44.08781506347656,500,ema,13.968770980834961,0.0001
18800,0.09977453202009201,82.82326220703125,82.7818271484375,44.08781506347656,500,ema,17.685653686523438,0.0001
18900,0.09932146966457367,82.77363842773437,82.7789951171875,44.08781506347656,500,ema,17.186203002929688,0.0001
19000,0.09984143823385239,82.85545263671875,82.7738544921875,44.08781506347656,500,ema,17.926546096801758,0.0001
19100,0.09180761873722076,82.7193505859375,82.74621801757813,44.08781506347656,500,ema,16.107376098632812,0.0001
19200,0.08023813366889954,82.60085205078126,82.71905249023438,44.08781506347656,500,ema,15.634414672851562,0.0001
19300,0.08223249763250351,82.71049853515625,82.70089892578125,44.08781506347656,500,ema,14.241528511047363,0.0001
19400,0.08501377701759338,82.71824951171875,82.66533544921874,44.08781506347656,500,ema,15.026995658874512,0.0001
19500,0.0835602879524231,82.64641650390625,82.64149462890624,44.08781506347656,500,ema,15.71585464477539,0.0001
19600,0.08759235590696335,82.5663154296875,82.61334594726563,44.08781506347656,500,ema,15.818009376525879,0.0001
19700,0.10518302768468857,82.5368896484375,82.59612329101563,44.08781506347656,500,ema,18.665279388427734,0.0001
19800,0.09384383261203766,82.7731982421875,82.59631396484374,44.08781506347656,500,ema,17.324363708496094,0.0001
19900,0.08837202191352844,82.63345825195313,82.58730615234376,44.08781506347656,500,ema,15.62918472290039,0.0001
20000,0.07909523695707321,82.56567431640624,82.56608032226562,44.08781506347656,500,ema,14.238044738769531,0.0001
