mse,rmse,std_mse,std_rmse,corr,cosine,target_mean,target_sd,pred_mean,pred_sd,method,pi,n
0.6141016634320092,0.7836463892802731,0.4563322493279549,0.6755236852457173,0.901571213529658,0.7634896053631711,0.021825112423360632,1.1600576062628147,-0.5733598885580897,0.956563908145492,linear CS beta-conditioned DeepSets FSM,0.07,5000
0.22743960114856532,0.47690628130542095,0.16900788738845146,0.4111056888300762,0.91574267311895,0.9117353803006877,0.021825112423360632,1.1600576062628147,-0.07635182716995478,1.0382557275488093,radial CS beta-conditioned gate+DeepSets FSM,0.07,5000
0.4953252234109374,0.7037934522364764,0.2666596869607591,0.516391021378915,0.9216540000441246,0.8565501345362777,0.024238197494121188,1.3629079962640571,-0.41772244683504106,1.1135133584543955,linear CS beta-conditioned DeepSets FSM,0.1,5000
0.25390904769478323,0.5038938853516515,0.13669262935682006,0.3697196632001334,0.9363113904211691,0.9305250515983067,0.024238197494121188,1.3629079962640571,-0.11076099310070277,1.1947840801185854,radial CS beta-conditioned gate+DeepSets FSM,0.1,5000
0.449608813158126,0.6705287563991018,0.1036453507419183,0.32193998003031293,0.9624448248179361,0.9623440569105692,0.0041115625006446065,2.0827756662465142,0.0271965781673789,1.644877877589023,linear CS beta-conditioned DeepSets FSM,0.3,5000
0.306975333303231,0.554053547324833,0.07076499649961457,0.2660169101760536,0.973357522334605,0.9733003452312355,0.0041115625006446065,2.0827756662465142,0.02249742044210434,1.7469841724392292,radial CS beta-conditioned gate+DeepSets FSM,0.3,5000
0.5370867522287893,0.7328620280985974,0.11683426147857828,0.3418102711718568,0.948656733056321,0.9486043173173929,0.022592636072650902,2.1440608720913663,4.121517539024353e-05,1.7571262306974518,linear CS beta-conditioned DeepSets FSM,0.5,5000
0.39006722795563803,0.6245536229625428,0.0848526170419855,0.2912947253933471,0.9598081590808829,0.9598111631324011,0.022592636072650902,2.1440608720913663,0.017357457654178142,1.8907279413862157,radial CS beta-conditioned gate+DeepSets FSM,0.5,5000
0.7175414573062724,0.8470781884255268,0.1998121246043982,0.4470034950695556,0.9131219273780129,0.8981347615438076,0.028138006559090833,1.895014687286953,-0.2550952813535929,1.529250686099307,linear CS beta-conditioned DeepSets FSM,0.65,5000
0.5485440276346788,0.7406375818405915,0.15275179780163592,0.3908347448751658,0.9267363999617031,0.9214899086801905,0.028138006559090833,1.895014687286953,-0.15062134308218955,1.657825386860067,radial CS beta-conditioned gate+DeepSets FSM,0.65,5000
0.8357621535087386,0.914200280851378,0.24877381017963215,0.49877230293955993,0.9028692743867118,0.867245650498021,-0.02102765657729816,1.8329010561799834,-0.44600551714003084,1.4698712331576764,linear CS beta-conditioned DeepSets FSM,0.68,5000
0.6305937296978784,0.7940993197943683,0.18770316908192708,0.4332472378237709,0.9178615306321491,0.9014129344384738,-0.02102765657729816,1.8329010561799834,-0.32626112173348665,1.5917989475247378,radial CS beta-conditioned gate+DeepSets FSM,0.68,5000
